"planet","house","ruler","ruler_house","bg","en"
"saturn","2","sun","10","Парите вървят след положението и положението идва бавно. Всяко стъпало е платено с години. Само не чакайте да ви забележат сами.","The money follows the position and the position comes slowly. Every step up was paid for in years. Just do not wait to be noticed on your own."
"saturn","2","sun","11","Хората ви носят възможности, но вие проверявате всяка. Не влизате в общи пари лесно. Тук един проверен човек струва повече от десет предложения.","People bring you openings and you check every one. You do not go into shared money easily. One tested person here is worth ten proposals."
"saturn","2","sun","12","Изкарвате тихо и не разказвате колко. Има разход или помощ, за която никой не знае. Тук е добре и вие да получавате понякога.","You earn quietly and never say how much. There is a spending, or a help given, that nobody knows about. It would be good here for you to receive sometimes too."
"saturn","2","moon","1","Спокойни сте само когато има запас, и запасът не ви стига никога. Броите, за да не се страхувате. Тук един месец резерва свършва повече работа от година тревога.","You are calm only when there is a reserve, and it is never enough. You count in order not to be afraid. One month's cushion here does more than a year of worry."
"saturn","2","moon","2","Храната и парите ви се движат заедно и вие го знаете. Празният шкаф ви разваля съня. Напълните ли го, всичко друго изглежда решимо.","Food and money move together for you and you know it. An empty cupboard spoils your sleep. Fill it and everything else looks solvable."
"saturn","2","moon","3","Тревогата за пари минава през разговори с близките. Един съвет от роднина ви успокоява повече, отколкото трябва. Проверявайте числата сами.","Money worry travels through conversations with the family. One piece of advice from a relative calms you more than it should. Check the figures yourself."
"saturn","2","moon","4","Сигурността ви е в дома и в това, което е платено. Вкъщи сте се научили да пестите от малък. Дайте си право на едно излишно нещо.","Your security is in the home and in what is paid off. You learned to save at home as a child. Grant yourself one unnecessary thing."
"saturn","2","moon","5","Харчите за радост и после се самообвинявате. Удоволствието ви е рядко и премерено. Сложете му ред в бюджета и спрете да се чувствате виновни.","You spend on gladness and then blame yourself. Your pleasure is rare and measured. Give it a line in the budget and stop feeling guilty."
"saturn","2","moon","6","Парите ви идват от ежедневна работа и вие се държите на нея. Тревогата за здраве и за пари ви идва наведнъж. Тук режимът е и финансов, не само телесен.","Your money comes from daily work and you hold on to it. Worry about health and worry about money arrive together. Routine here is financial as well as physical."
"saturn","2","moon","7","Спокойствието ви за пари зависи от човека до вас. Уговорките с него ви държат или ви тревожат. Кажете си числата рано.","Your peace about money depends on the person beside you. The arrangements with them either steady you or worry you. Say the numbers early."
"saturn","2","moon","8","Усещате кога има дълг или скрита сметка. Стари загуби още ви влияят на харченето. Извадете ги на светло и олеква.","You sense when there is a debt or a hidden account. Old losses still shape how you spend. Bring them into the light and it eases."
"saturn","2","moon","9","Спестявате за път, който все отлагате. Сигурността ви иска и малко хоризонт. Тръгнете, преди спестеното да е станало самоцел.","You save for a journey you keep postponing. Your security wants a little horizon too. Go, before the savings become the point."
"saturn","2","moon","10","Работите за пари, които да ви държат пред хората. Тревожите се как изглежда положението ви. Тук стабилността тежи повече от блясъка.","You work for money that will hold you up in public. You worry about how your standing looks. Stability weighs more here than shine."
"saturn","2","moon","11","Помагате на приятели с пари и после мълчите. Общите разходи ви влизат под кожата. Кажете сумата, вместо да я преглъщате.","You help friends with money and then say nothing. Shared costs get under your skin. Name the amount instead of swallowing it."
"saturn","2","moon","12","Пестите тихо и не казвате колко имате. Има страх от липса, който носите от детството. Кажете го веднъж и ще намалее.","You save quietly and never say how much you have. There is a fear of not having enough that you carry from childhood. Say it once and it lessens."
"saturn","2","mercury","1","Броите бързо и точно и рядко се лъжете. Знаете колко струвате, но не го казвате. Тук едно ясно число, изречено на глас, променя доходите ви.","You count fast and exactly and are rarely wrong. You know what you are worth and you do not say it. One clear figure said out loud changes your income here."
"saturn","2","mercury","2","Печелите с умение, а не с късмет. Пресмятате всичко предварително и това работи. Само не се пазарете за неща, които не си струват времето.","You earn by skill rather than luck. You calculate everything in advance and it works. Just do not haggle over things not worth your time."
"saturn","2","mercury","3","Парите ви идват от говорене, писане и уреждане. Работите с много дребни неща вместо с едно голямо. Тук е добре да вдигнете цената, не броя задачи.","Your money comes from talking, writing and arranging. You work with many small things instead of one big one. Raise the price here rather than the number of jobs."
"saturn","2","mercury","4","Уреждате имоти и сметки от кухненската маса. Мислите за парите вкъщи и нощем. Подредете книжата и тревогата пада наполовина.","You sort out property and bills from the kitchen table. You think about money at home and at night. Get the papers in order and the worry halves."
"saturn","2","mercury","5","Талантът ви носи, ако го обявите с цена. Учите се да превръщате умение в доход. Само не работете за опит, когато вече имате опит.","Your talent pays once you put a price on it. You are learning to turn skill into income. Just do not work for experience when you already have it."
"saturn","2","mercury","6","Изкарвате с точност и с изпипани дребни неща. Хващате грешките в чужди сметки. Само поискайте да ви платят и за проверката.","You earn by precision and by small things done properly. You catch the mistakes in other people's accounts. Just ask to be paid for the checking too."
"saturn","2","mercury","7","Доходът ви върви по договор и вие го четете целия. Партньорът преговаря, вие проверявате. Каквото не е ясно записано, ще се спори.","Your income runs on a contract and you read all of it. The partner negotiates and you verify. Whatever is not clearly written will be argued."
"saturn","2","mercury","8","Разбирате от дългове, лихви и чужди пари. Питате точно там, където другите се притесняват. Тук знанието ви носи повече от предпазливостта.","You understand debts, interest and other people's money. You ask precisely where others get embarrassed. Knowledge brings you more here than caution."
"saturn","2","mercury","9","Изкарвате с диплома, език или преподаване. Ученето ви е било дълго и платено. Тук вече можете да поискате цената му.","You earn with a qualification, a language or teaching. Your studying was long and paid for. You can charge for it now."
"saturn","2","mercury","10","Работата ви е с думи и точност и хората плащат за това. Името ви носи повече от часовете. Само не обещавайте срок, който не издържате.","Your work is words and accuracy and people pay for it. Your name brings in more than the hours do. Just do not promise a deadline you cannot hold."
"saturn","2","mercury","11","Работата ви идва през мрежа и препоръки. Приятели ви носят задачи, но не и цени. Тук е добре сами да казвате колко.","Your work comes through a network and recommendations. Friends bring you jobs but not prices. Say how much yourself here."
"saturn","2","mercury","12","Пресмятате наум и не казвате на никого. Има план за пари, който отлагате да обявите. Кажете го — вече е добър.","You calculate in your head and tell nobody. There is a money plan you keep postponing announcing. Say it — it is already sound."
"saturn","2","venus","1","Купувате рядко, но хубаво, и знаете точно защо. Вкусът ви е скъп, а бюджетът предпазлив. Само не отлагайте, докато вече не ви радва.","You buy rarely but well, and you know exactly why. Your taste is expensive and your budget cautious. Just do not postpone until it no longer pleases you."
"saturn","2","venus","2","Хубавите неща ви идват след изчакване и остават дълго. Не купувате на импулс, дори когато можете. Затова и нищо у вас не е излишно.","Good things reach you after a wait and they stay. You do not buy on impulse even when you can. That is why nothing you own is superfluous."
"saturn","2","venus","3","Изкарвате с чар и с добра дума, но не се пазарите. Приятният тон ви носи клиенти. Само кажете цената, преди да сте започнали.","You earn with charm and a kind word, and you do not haggle. A pleasant manner brings you clients. Just state the price before you start."
"saturn","2","venus","4","Влагате в дома бавно и с вкус. Уютът ви е платен, не подарен. Само не отлагайте удоволствието за след следващата вноска.","You put money into the home slowly and with taste. Your comfort was paid for, not given. Just do not postpone the pleasure until after the next instalment."
"saturn","2","venus","5","Позволявате си удоволствие с повод и с мярка. Талантът ви носи, но вие не искате достатъчно. Поискайте — умението ви струва.","You allow yourself pleasure with a reason and in measure. Your talent pays, and you do not ask enough for it. Ask — your skill is worth it."
"saturn","2","venus","6","Печелите от това, което правите красиво и точно. Работата ви е тиха и добре свършена. Само не поправяйте чуждото безплатно.","You earn from what you make beautiful and exact. Your work is quiet and well finished. Just do not fix other people's work for free."
"saturn","2","venus","7","Парите ви минават през приятни уговорки и през партньор. Отстъпвате за мира и после ви е тънко. Кажете границата рано.","Your money goes through pleasant agreements and through a partner. You give way for the sake of peace and then you are short. Say the limit early."
"saturn","2","venus","8","Влизате в общи пари само с хора, които сте проверили. Обичате скъпо и плащате точно. Тук доверието струва повече от лихвата.","You go into shared money only with people you have checked. You love expensively and pay exactly. Trust here is worth more than interest."
"saturn","2","venus","9","Харчите за път и за хубави неща отдалеч, но след план. Красивото ви трябва да е трайно. Тук едно пътуване, платено спокойно, е по-хубаво от три на кредит.","You spend on travel and on good things from far away, but only after planning. Beauty has to last for you. One journey paid for calmly is better here than three on credit."
"saturn","2","venus","10","Плащат ви заради добро име и точна работа. Хубавото у вас изглежда скромно и струва. Само не свивайте цената, за да сте приятни.","You get paid for a good name and exact work. What is good about you looks modest and costs money. Just do not cut the price in order to be agreeable."
"saturn","2","venus","11","Приятелите ви носят изгодни неща, а вие проверявате всяко. Не давате на заем лесно. Тук едно ясно условие пази и парите, и човека.","Friends bring you good opportunities and you check every one. You do not lend easily. One clear condition here protects both the money and the person."
"saturn","2","venus","12","Купувате тихо неща, които не показвате. Има удоволствие, за което не давате обяснение. Само не се срамувайте от него.","You quietly buy things you never show. There is a pleasure you explain to nobody. Just do not be ashamed of it."
"saturn","2","mars","1","Изкарвате с работа и с ръце и не чакате никого. Държите на своето и не отстъпвате. Само не се хабете за суми, които не си струват.","You earn by work and by hand and you wait for nobody. You hold on to yours and do not give way. Just do not wear yourself out for sums that are not worth it."
"saturn","2","mars","2","Всяко нещо е спечелено с бой и вие го помните. Пазите своето по-твърдо от повечето хора. Тук е добре да не влизате в спор за дребно.","Everything was won in a fight and you remember it. You guard what is yours harder than most. Better here not to fight over trifles."
"saturn","2","mars","3","Работите бързо и с много движение за пари. Спорите за цени и обикновено печелите. Само не изгаряйте клиент заради една отстъпка.","You work fast and with a lot of moving about for money. You argue over prices and usually win. Just do not burn a client over one discount."
"saturn","2","mars","4","Работите за имот и за това, което ще остане. Спорите за пари вкъщи и то не тихо. Извадете числата, преди да сте вдигнали тон.","You work for property and for what will be left. There is arguing about money at home and it is not quiet. Get the numbers out before you raise your voice."
"saturn","2","mars","5","Харчите на импулс и после наваксвате с работа. Рискувате за удоволствие и не винаги излизате отгоре. Оставяйте резерва.","You spend on impulse and then make up for it with work. You risk for pleasure and do not always come out ahead. Keep a reserve."
"saturn","2","mars","6","Парите идват от здрав труд и вие го давате докрай. Работите повече, отколкото ви плащат. Поискайте разликата, вместо да я поемате.","The money comes from hard work and you give all of it. You work more than you are paid for. Ask for the difference instead of absorbing it."
"saturn","2","mars","7","Доходът ви минава през спор и уговорка. Партньорът тегли в друга посока за парите. Тук ясният договор пази и двама ви.","Your income goes through argument and agreement. The partner pulls the other way about money. A clear contract here protects you both."
"saturn","2","mars","8","Биете се за дял и не се плашите от дълг. Държите на своето и стигате докрай. Само не влизайте в бой без документи.","You fight for a share and a debt does not frighten you. You hold on to yours and see it through. Just do not go into battle without paperwork."
"saturn","2","mars","9","Изкарвате далеч от родното място и с усилие. Тръгвате за пари и после оставате. Тук движението ви носи повече от чакането.","You earn far from where you were born and by effort. You leave for money and then you stay. Movement brings you more here than waiting."
"saturn","2","mars","10","Работите за позиция, която плаща, и натискате за нея. Не чакате повишение, а го поисквате. Само не изгаряйте по пътя.","You work for a position that pays and you push for it. You do not wait for the promotion, you ask for it. Just do not burn out on the way."
"saturn","2","mars","11","Влизате в общи пари смело и после ги пазите твърдо. Приятели ви вкарват в начинания. Уговаряйте дяловете предварително.","You go into shared money boldly and then guard it hard. Friends bring you into ventures. Agree the shares in advance."
"saturn","2","mars","12","Работите тихо и много, и не казвате колко ви струва. Има разход, който криете от всички. Кажете го поне на един човек.","You work quietly and hard and never say what it costs you. There is a spending you hide from everybody. Tell at least one person."
"saturn","2","jupiter","1","Вярвате, че ще стигне, и обикновено стига, макар бавно. Растете със собствени сили. Само не поемайте разход преди приходa.","You believe there will be enough and usually there is, though slowly. You grow under your own power. Just do not take on the expense before the income."
"saturn","2","jupiter","2","Парите ви растат бавно и трайно. Купувате едно голямо нещо, не десет дребни. Само не залагайте сигурното за по-голямото.","Your money grows slowly and lastingly. You buy one large thing rather than ten small ones. Just do not stake what is safe for something bigger."
"saturn","2","jupiter","3","Изкарвате с обяснение и с уреждане на чужди неща. Знанието ви носи и хората плащат за яснота. Само поискайте цената предварително.","You earn by explaining and by sorting out other people's affairs. Your knowledge pays and people pay for clarity. Just ask the price in advance."
"saturn","2","jupiter","4","Домът и имотът ви растат с години. Родът ви е дал основа, върху която строите. Продължете я, вместо да я изразходвате.","Your home and your property grow over years. The family gave you a base to build on. Carry it on instead of spending it."
"saturn","2","jupiter","5","Талантът ви носи, когато го изнесете пред хора. Радвате се на изкараното и харчите за хубаво. Мярката е единственото, което ви липсва.","Your talent pays once you take it out in public. You enjoy what you earned and spend it on good things. Moderation is the only thing you lack."
"saturn","2","jupiter","6","Парите идват от работа, която вършите докрай. Поемате повече и се справяте. Само не поемайте задачи за чужда сметка.","The money comes from work you finish. You take on more and manage it. Just do not take on jobs at your own expense."
"saturn","2","jupiter","7","Доходът ви расте през съюз или брак. Партньорът носи повече, отколкото сте очаквали. Внимавайте с обещанията в добро настроение.","Your income grows through an alliance or a marriage. The partner brings more than you expected. Watch the promises made in a good mood."
"saturn","2","jupiter","8","Идва наследство, дял или заем, който излиза добре. Минава през документи и чакане. Търпението тук се плаща.","An inheritance, a share or a loan arrives and it works out. It comes through paperwork and waiting. Patience pays here."
"saturn","2","jupiter","9","Изкарвате от чуждото — език, обучение, работа отвън. Голямото ви идва отдалеч и след учене. Тук малкото поле ви стяга.","You earn from the foreign — a language, teaching, work from abroad. The large thing reaches you from a distance and after study. A small field pinches you here."
"saturn","2","jupiter","10","Парите вървят след името и то расте бавно. Работите за нещо, което да остане. Само не поемайте повече, за да изглеждате големи.","The money follows the name and the name grows slowly. You work for something that will last. Just do not take on more in order to look bigger."
"saturn","2","jupiter","11","Хората ви носят възможности и вие ги преценявате. Общите начинания ви растат, ако са ясни. Тук един почтен съдружник е достатъчен.","People bring you openings and you weigh them. Shared ventures grow for you when they are clear. One honest associate is enough here."
"saturn","2","jupiter","12","Помощ идва тихо и от неочаквани посоки. Има доброта в рода, за която не се говори. Приемете я, вместо да броите всичко без чужда помощ.","Help arrives quietly and from unexpected directions. There is a kindness in the family that nobody mentions. Accept it instead of counting everything up with no help."
