"planet","house","ruler","ruler_house","bg","en"
"uranus","9","moon","2","Тръгвате, когато има с какво, и се дразните, когато няма. Сигурността решава колко далеч отивате. Само не отлагайте, докато вече не ви трябва.","You go when there is enough, and it irritates you when there is not. Security decides how far you get. Just do not postpone until you no longer need it."
"uranus","9","moon","3","Учите се от разговори и от случайни хора. Един разказ ви пали за месеци. Само проверявайте чуждото твърдение.","You learn from conversations and from chance people. One story fires you up for months. Just check what you were told."
"uranus","9","moon","4","Убежденията ви идват от дома, но вие сте ги преобърнали. Родните истини не са ви държали. Тук новото не е предателство.","Your convictions came from home and you turned them over. The family truths never held you. The new thing here is not a betrayal."
"uranus","9","moon","5","Учите с удоволствие и когато не ви е забавно, спирате. Влюбвате се в теми, както в хора. Тук лекотата е метод.","You learn with pleasure and stop when it stops being fun. You fall for subjects the way you fall for people. Lightness here is a method."
"uranus","9","moon","6","Иска ви се знание с приложение още днес. Дребната теория без полза ви гаси. Тук ученето в движение работи най-добре.","You want knowledge with a use for today. Small theory with no application puts you out. Learning on the move works best here."
"uranus","9","moon","7","Разбирате чуждата гледна точка през един човек. Партньорът ви отваря свят и после спорите за него. Кажете какво ви трябва.","You understand the other point of view through one person. A partner opens a world and then you argue about it. Say what you need."
"uranus","9","moon","8","Вярата ви е минала през загуба и затова е тиха. Утеха намирате в неочаквани места. Тук е добре да не отказвате ново обяснение.","Your faith went through a loss and that is why it is quiet. You find consolation in unexpected places. Better here not to refuse a new explanation."
"uranus","9","moon","9","Тук домът ви е там, където има какво да се открие. Настроението ви иска нов въздух на всеки няколко години. Движението ви храни, не ви бяга.","Here home is wherever there is something to discover. Your mood wants new air every few years. Movement feeds you rather than being an escape from anything."
"uranus","9","moon","10","Убежденията ви влизат в работата и хората ги виждат. Мнението им ви засяга повече, отколкото признавате. Свикнете ли, това ще ви е предимство.","Your convictions get into your work and people see them. Their opinion touches you more than you admit. Once you get used to it, it becomes an advantage."
"uranus","9","moon","11","Идеите ви идват от групата и с нея се менят. Сред своите вярвате смело, сами се питате пак. Пазете едно убеждение само за себе си.","Your ideas come from the group and change with it. Among your own you believe boldly; alone you start asking again. Keep one conviction for yourself alone."
"uranus","9","moon","12","Вярвате тихо и не обяснявате защо. Има книга или случка, която ви е обърнала. Кажете я на един човек.","You believe quietly and do not explain why. There is a book, or an event, that turned you around. Tell one person about it."
"uranus","9","mercury","1","Учите бързо и на скокове, и запомняте това, което ви е интересно. Хващате новото, преди да е станало мода. Само довършвайте курса, който сте започнали.","You learn fast and in jumps, and you remember whatever interested you. You catch the new thing before it becomes fashionable. Just finish the course you started."
"uranus","9","mercury","2","Знанието ви носи пари, ако го обясните на човешки език. Продавате разбиране, не диплома. Само поискайте цената предварително.","Your knowledge pays once you explain it in human language. You sell understanding rather than a certificate. Just name the price in advance."
"uranus","9","mercury","3","Спорите за идеи и точно там сте най-жив. Близките ви смятат за прекалено бърз. Тук едно записано изречение струва десет казани.","You argue about ideas and that is where you are most alive. The people close by find you too fast. One written sentence here is worth ten spoken."
"uranus","9","mercury","4","Учили сте сами и на кухненската маса. Домашните не са ви били учители. Тук самообучението не е по-малко от школа.","You studied alone and at the kitchen table. The household were not your teachers. Teaching yourself here counts as much as a school."
"uranus","9","mercury","5","Учите се, като играете, и обичате да предизвиквате учителя. Пътувате за интерес. Тук любопитството е двигателят.","You learn by playing and you like provoking the teacher. You travel out of interest. Curiosity is the engine here."
"uranus","9","mercury","6","Учите занаята в движение и го прилагате същия ден. Дразните се от теория без приложение. Само не започвайте пет курса.","You learn the trade on the move and apply it the same day. Theory with no application irritates you. Just do not start five courses."
"uranus","9","mercury","7","Спорите за принципи с един човек и от това идват идеите ви. Той ви дава съпротивата. Каквото решите, го записвайте.","You argue about principles with one person and your ideas come out of it. They give you the resistance. Whatever you decide, write it down."
"uranus","9","mercury","8","Учите тежки материи и стигате до механизма. Питате там, където другите се пазят. Тук знанието ви е и оръжие, и риск.","You study heavy subjects and reach the mechanism. You ask where others hold back. Knowledge here is both a weapon and a risk."
"uranus","9","mercury","9","Тук умът и свободата са едно: учите каквото искате и когато искате. Езиците и системите ви идват лесно. Само задълбочете едно нещо.","Here the mind and the freedom are one thing: you study what you want, when you want. Languages and systems come easily to you. Just go deeper into one thing."
"uranus","9","mercury","10","Обяснявате новото просто и хората плащат за това. Името ви е в яснотата. Само не обещавайте срок в разгара.","You explain the new thing simply and people pay for it. Your name is in the clarity. Just do not promise a deadline in the heat of it."
"uranus","9","mercury","11","Учите се сред хора с общ интерес и там ви идват идеите. Групата ви носи темите. Проверявайте чия е мисълта.","You learn among people with a shared interest and the ideas come there. The group brings you the subjects. Check whose thought it was."
"uranus","9","mercury","12","Учили сте сами и не сте разказвали. Има готово разбиране, което не е казано. Дайте го на един човек да го прочете.","You studied alone and never talked about it. There is a finished understanding that has never been said. Let one person read it."
"uranus","9","venus","1","Влюбвате се в чуждото и в различното, не в познатото. Красивото ви идва от друга култура. Само не отхвърляйте своето заради това.","You fall for the foreign and the different rather than the familiar. Beauty reaches you from another culture. Just do not reject your own because of it."
"uranus","9","venus","2","Пътуванията ви струват и вие ги плащате за преживяване, не за комфорт. Донесеното пазите години. Само не тръгвайте с последните пари.","Your journeys cost and you pay for the experience rather than the comfort. What you bring back you keep for years. Just do not set off on your last money."
"uranus","9","venus","3","Учите нещо красиво и говорите за него с удоволствие. Приятните разговори ви отварят посоки. Тук един човек с вкус ви учи повече от курс.","You study something beautiful and speak of it with pleasure. Pleasant conversation opens directions for you. One person with taste teaches you more here than a course."
"uranus","9","venus","4","Домът ви е пълен с донесени неща и чужди навици. Обичате да живеете между два свята. Само не отлагайте едното заради другото.","Your home is full of things brought back and habits from elsewhere. You like living between two worlds. Just do not postpone one for the other."
"uranus","9","venus","5","Пътувате за удоволствие и за влюбване. Учите се от хора, които ви харесват. Тук лекотата е и метод, и риск.","You travel for pleasure and for falling in love. You learn from people you like. Lightness here is both a method and a risk."
"uranus","9","venus","6","Учите практично и с вкус — език, занаят, нещо приложимо. Работата ви мести и това ви харесва. Само не поемайте темпо, което не издържате.","You learn practically and with taste — a language, a craft, something applicable. Work moves you and you like it. Just do not take on a pace you cannot hold."
"uranus","9","venus","7","Партньорът ви е от друго място и с друг вкус. Учите се на красиво от него. Тук различието е дар, не пречка.","Your partner comes from another place and another taste. You learn beauty from them. Difference here is a gift, not an obstacle."
"uranus","9","venus","8","Привличат ви учения и хора, които не са за всеки. Красивото ви идва през дълбоко. Тук е добре да знаете кой плаща.","Teachings and people not meant for everybody attract you. Beauty reaches you through the deep. Know here who is paying."
"uranus","9","venus","9","Тук вкусът ви е свободен и любопитен. Обичате чуждото, без да го идеализирате. Само не подменяйте своето с донесено.","Here your taste is free and curious. You love the foreign without idealising it. Just do not swap your own for what was brought back."
"uranus","9","venus","10","Чуждото ви прави приятни в очите на хората и това носи работа. Пробивате с език и с добър тон. Само не свивайте цената.","The foreign makes you agreeable in people's eyes and it brings work. You break through with a language and a good manner. Just do not cut the price."
"uranus","9","venus","11","Учите заедно с приятели и там ви е приятно. Кръгът ви носи покани отдалеч. Само не плащайте за всички.","You study alongside friends and you enjoy it there. Your circle brings invitations from far away. Just do not pay for everybody."
"uranus","9","venus","12","Има място или учение, което пазите за себе си. Обичате го тихо и без обяснения. Тръгнете, преди да е станало само спомен.","There is a place, or a teaching, you keep to yourself. You love it quietly and without explanations. Go, before it becomes only a memory."
"uranus","9","mars","1","Тръгвате внезапно и решавате на място. Спорите за убеждения и не отстъпвате. Само не тръгвайте, за да избегнете разговор.","You leave suddenly and decide on the spot. You argue about convictions and do not give way. Just do not leave in order to avoid a conversation."
"uranus","9","mars","2","Учението и пътят ви струват и вие ги изкарвате сами. Работите, за да си позволите знание. Само не тръгвайте с последните пари.","Study and the road cost you and you earn it yourself. You work in order to afford knowledge. Just do not set off on your last money."
"uranus","9","mars","3","Спорите за принципи с близките и после пак тръгвате. Пътувате често и накъсано. Тук острата дума ви затваря врата.","You argue about principles with the people close by and then set off anyway. You travel often and in short bursts. A sharp word closes a door here."
"uranus","9","mars","4","Тръгването ви струва спор вкъщи и вие го приемате. Своите не разбират защо ви трябва далеч. Ще стигнете, но без благословия.","Leaving costs you an argument at home and you accept that. Your own people do not see why you need to be far away. You will get there, but without a blessing."
"uranus","9","mars","5","Учите се, като рискувате, и запомняте от удара. Спорите с хъс и това ви е забавление. Тук е лесно да загубите мярка.","You learn by risking and you remember from the blow. You argue with appetite and it amuses you. Here it is easy to lose the measure."
"uranus","9","mars","6","Учите занаят в тежки условия и бързо. Дразните се от бавни обяснения. Само не се хвърляйте в ново, преди да сте свършили старото.","You learn a trade in hard conditions and fast. Slow explanations irritate you. Just do not throw yourself into something new before finishing the old."
"uranus","9","mars","7","Спорите за вяра с човека до вас и точно там се изостряте. Той тегли в друга посока. Тук уговорката пази и двамата.","You argue about belief with the person beside you and that is where you sharpen. They pull the other way. The agreement protects you both here."
"uranus","9","mars","8","Учите тежки материи и не се плашите от тях. Борите се за право и стигате докрай. Само пазете силите за важния спор.","You study heavy subjects and they do not frighten you. You fight for what is right and see it through. Just save your strength for the argument that matters."
"uranus","9","mars","9","Тук огънят е в убежденията и в пътя. Тръгвате рязко и не се връщате назад. Само помнете, че не всеки трябва да мисли като вас.","Here the fire is in the convictions and in the road. You leave abruptly and do not turn back. Just remember that not everybody has to think as you do."
"uranus","9","mars","10","Пробивате навън с метод, който тук още не се прави. Спорите публично и това ви прави име. Тук правотата иска доказателства.","You break through abroad with a method not yet practised here. You argue in public and it makes your name. Being right here needs evidence."
"uranus","9","mars","11","Каузите ви идват от група и вие ставате гласът. Тръгвате с хора и се биете за общото. Не всяка чужда битка е ваша.","Your causes come from a group and you become the voice. You set off with people and fight for what is shared. Not every fight of theirs is yours."
"uranus","9","mars","12","Борите се вътрешно за нещо, което не обсъждате. Тръгвате сами и без обяснение. Кажете го поне на един човек.","You fight inwardly for something you never discuss. You leave alone and without explaining. Say it to at least one person."
"uranus","9","jupiter","1","Вярвате широко и не в едно нещо. Убежденията ви се разширяват всеки път, когато срещнете нещо ново. Мярката в проповядването е урокът.","You believe widely and not in one thing. Your convictions expand every time you meet something new. Measure in the preaching is the lesson."
"uranus","9","jupiter","2","Знанието ви носи пари, когато го превърнете в занаят. Учили сте нестандартно и това е предимство. Само не харчете, преди да е влязло.","Your knowledge pays once you turn it into a trade. You studied unconventionally and it is an advantage. Just do not spend before it arrives."
"uranus","9","jupiter","3","Обяснявате големите неща просто и хората тръгват след вас. Знаете по малко от много. Задълбочете едно.","You explain the big things simply and people set off after you. You know a little about a great deal. Go deeper into one."
"uranus","9","jupiter","4","Домът ви е свързан с далечно място и вие живеете и в двете. Родът ви е дал широта. Продължете я по свой начин.","Your home is tied to a far place and you live in both. Your family gave you breadth. Carry it on in your own way."
"uranus","9","jupiter","5","Учите с радост и преподавате със смях. Влюбвате се в идеи и в хора едновременно. Мярката е това, което ви липсва.","You learn with gladness and teach with laughter. You fall for ideas and people at the same time. Moderation is what you lack."
"uranus","9","jupiter","6","Знанието ви влиза в работата и хората идват да питат. Помагате практично. Само не поемайте всяка молба.","Your knowledge goes into the work and people come to ask. You help practically. Just do not take on every request."
"uranus","9","jupiter","7","Партньор или учител ви отваря големия път. Един съюз ви носи чужбина и знание. Внимавайте с обещанията, дадени с лека ръка.","A partner or a teacher opens the big road. One alliance brings you a foreign country and knowledge. Watch the promises given with a light hand."
"uranus","9","jupiter","8","Големите неща идват през чужди пари и през риск. Учите се от обрати. Не разчитайте вечно да ви се разминава.","The large things come through other people's money and through risk. You learn from upheavals. Do not count on always getting away with it."
"uranus","9","jupiter","9","Тук всичко е в изобилие: пътища, идеи, учители, спорове. Получавате повече, отколкото сте търсили. Довършването е вашата работа.","Here everything comes in abundance: roads, ideas, teachers, arguments. You get more than you were looking for. Finishing is your part."
"uranus","9","jupiter","10","Чуждото ви прави име и вие го носите леко. Дипломата или методът стават професия. Само не поемайте повече сцена, отколкото носите.","The foreign makes your name and you carry it lightly. The qualification or the method becomes a profession. Just do not take on more stage than you can carry."
"uranus","9","jupiter","11","Приятели ви отварят държави и каузи. Тръгвате с група и стигате далеч. Тук връщането на услугата е част от пътя.","Friends open countries and causes for you. You set off with a group and get far. Returning the favour here is part of the road."
"uranus","9","jupiter","12","Има вяра, която носите тихо и по свой начин. Помагате отдалеч и без обяснения. Извадете част от нея навън.","There is a faith you carry quietly and in your own way. You help from a distance and without explaining. Bring some of it out."
"uranus","9","saturn","1","Свободата да мислите свое ви е излизала скъпо. Тръгвате късно, но подготвен, и не се връщате. Тук закъснението купува тежест.","The freedom to think your own thoughts has cost you. You set off late but prepared, and you do not turn back. Delay here buys weight."
"uranus","9","saturn","2","Всяка стъпка навън се плаща и вие я плащате сами. Учили сте с лишения и точно затова държи. Само не отлагайте до безкрай.","Every step outward gets paid for and you pay it yourself. You studied by going without and that is exactly why it holds. Just do not postpone forever."
"uranus","9","saturn","3","Никой от близкото ви обкръжение не е тръгнал по вашия път. Обяснявали сте се, докато сте се отказали да обяснявате. Тук един завършен факт затваря спора по-добре от довод.","Nobody in your immediate surroundings went the way you went. You explained yourself until you gave up explaining. One finished fact here closes the argument better than an argument does."
"uranus","9","saturn","4","Домашно задължение стои между вас и далечното. Тръгването се отлага, но не се отменя. Кажете кога, вместо да чакате.","A household obligation stands between you and the far place. Leaving gets postponed, not cancelled. Say when, instead of waiting."
"uranus","9","saturn","5","Дори интересът ви върви по програма. Учите сериозно и рядко за удоволствие. Дайте си веднъж да четете без цел.","Even your interest runs to a programme. You study seriously and rarely for pleasure. Allow yourself once to read with no purpose."
"uranus","9","saturn","6","Учите занаят с години и в неудобни условия. Работата иска хартия и вие я взимате. Само не носете умората като доказателство.","You learn a trade over years and in uncomfortable conditions. The work demands a certificate and you get it. Just do not carry the exhaustion as proof."
"uranus","9","saturn","7","Партньорът или правилата решават докъде стигате. Има дадена дума, която ви държи. Каквото уговорите ясно, ще издържи и пътя.","A partner, or the rules, decide how far you get. There is a word given that holds you. What you agree clearly will survive the journey too."
"uranus","9","saturn","8","Убежденията ви са минали през тежко и затова са здрави. Знанието ви е дошло с цена. Тук нищо не се приема на доверие.","Your convictions went through something heavy and that is why they are sound. Your knowledge came at a price. Nothing here is taken on trust."
"uranus","9","saturn","9","Тук всичко е издържане: дълго учене, бавно тръгване, свои изводи. Вярата ви е проверена и не се клати. Само не чакайте всичко да е сигурно.","Everything here is endurance: long study, a slow departure, conclusions of your own. Your faith is tested and does not shake. Just do not wait for everything to be certain."
"uranus","9","saturn","10","Методът ви се признава след време и след проверка. Учили сте дълго и това личи. Тук едно доказано твърдение струва десет ефектни.","Your method gets recognised later and after checking. You studied a long time and it shows. One proven claim here is worth ten impressive ones."
"uranus","9","saturn","11","Съмишлениците ви са малко и сериозни. Влизате в общо дело след наблюдение. Тук един учител струва повече от курс.","Your like-minded people are few and serious. You join a shared undertaking after watching. One teacher here is worth a course."
"uranus","9","saturn","12","Стигнали сте до своето разбиране сами, в тишина и без свидетели. Никой не знае колко време е отнело. Кажете една част на глас — не за да ви признаят, а за да не се загуби.","You reached your own understanding alone, in silence and without witnesses. Nobody knows how long it took. Say one part of it out loud — not to be acknowledged, but so it does not get lost."
