"planet","house","ruler","ruler_house","bg","en"
"sun","3","mars","2","Приказвате за резултат: колко струва, какво излиза от това, кой плаща. Тук думата се вади за печалба, не за удоволствие. Само че рязкостта ви понякога излиза по-скъпо от сделката.","You talk for results: what it costs, what comes of it, who pays. Words are drawn for gain here, not for pleasure. Your sharpness costs more than the deal now and then."
"sun","3","mars","3","Мислите бързо и говорите още по-бързо. Спорът ви е спорт, а не проблем — само че отсрещният не винаги го знае. Тук се учи кога да спрете.","You think fast and speak faster. An argument is sport to you rather than trouble, though the other person does not always know that. The lesson here is when to stop."
"sun","3","mars","4","Караниците ви са у дома и там се решава всичко. Каквото се е говорило в семейството, се е забило и се вади и днес. Оправите ли това, езикът ви се смекчава навсякъде.","Your quarrels are at home and that is where it all gets decided. What was said in the family lodged there and still comes out today. Settle it and your tongue softens everywhere."
"sun","3","mars","5","Говорите със страст и убеждавате, когато нещо ви пали. Хвърляте се в темата и хората ви следват. Изгуби ли се интересът, спорите за нищо, само за да има движение.","You speak with heat and convince when something fires you. You throw yourself in and people follow. Once the interest goes you argue over nothing, just to have motion."
"sun","3","mars","6","Умът ви е инструмент за работа: кратко, ясно, по същество. Хващате грешката преди другите и го казвате направо. Само че там се и изхабявате — дребните дразнения ви ядат.","Your mind is a working tool: short, clear, to the point. You catch the mistake before others and say so plainly. That is also where you wear out; small irritations eat you."
"sun","3","mars","7","Мислите чрез сблъсък с друг човек. Трябва ви кой да ви опонира, иначе не се разгаряте. Тук връзките се калят в спор, но не всяка го издържа.","You think through collision with another person. You need someone to push back or you do not catch fire. Bonds temper in argument here, though not every one survives it."
"sun","3","mars","8","Питате, докато не разберете, и не приемате учтивата версия. Езикът ви влиза там, където другите заобикалят. Затова ви се доверяват тайни, но и ви се сърдят.","You ask until you know, and you do not accept the polite version. Your questions go where others go around. So people trust you with secrets and also resent you."
"sun","3","mars","9","Спорите за принципи и за това как трябва да бъде. Учението ви е бойно поле, не библиотека. Затворят ли ви в тясно, ставате нападателни без повод.","You argue over principles and how things ought to be. Learning is a battlefield for you rather than a library. Confine you and you turn aggressive without cause."
"sun","3","mars","10","Думите ви работят за кариерата и вие го използвате. Не се боите да говорите пред хора, които решават. Внимавайте само какво казвате, когато сте изнервени — там се плаща.","Your words work for your career and you use them. You are not afraid to speak in front of people who decide. Just watch what you say when you are frayed; that is where the bill comes."
"sun","3","mars","11","Задвижвате групата с приказка и хората ви слушат. Сблъсквате се обаче точно с онези, които не си носят частта. Тук приятелството оцелява, ако има обща работа.","You get the group moving with talk and people listen. You also collide with exactly those who do not pull their weight. Friendship survives here if there is shared work."
"sun","3","mars","12","Спорите вътрешно, часове, преди да кажете и дума. Отвън изглеждате спокойни, а под повърхността се води битка. Затова изблиците ви идват изневиделица за другите.","You argue internally for hours before saying a word. Outside you look calm while a fight runs underneath. Which is why your outbursts arrive out of nowhere for everybody else."
