"planet","house","ruler","ruler_house","bg","en"
"venus","4","mercury","11","Уютът ви идва, когато има кой да седне на масата. Мястото си го намирате през хора — приятел казва за квартира, познат праща майстор, някой дава съвет навреме. Питайте на глас в кръга си; сами ще търсите двойно по-дълго.","Comfort comes to you when there is somebody to sit at the table. You find the place through people — a friend mentions a flat, an acquaintance sends a builder, somebody gives advice at the right moment. Ask out loud in your circle; alone you will hunt twice as long."
"venus","4","mercury","12","Искате мир там, където живеете, и се дразните от всяка излишна дума. Затова решенията за дома си вземате сами, на тихо, преди да ги кажете на някого. Само не оставяйте важното толкова дълго в главата си, че да закъснее.","You want peace where you live and every unnecessary word irritates you. So you take the decisions about the home alone, quietly, before telling anybody. Just do not keep the important one in your head so long that it comes too late."
"venus","5","mercury","1","Радостта ви идва от игра — човек, дете, нещо направено просто защото ви е приятно. Никой няма да го подреди вместо вас: вие се обаждате, вие предлагате, вие започвате разговора. Замълчите ли, и забавлението спира.","Your gladness comes out of play — a person, a child, something made simply because it pleases you. Nobody will arrange it in your place: you call, you suggest, you start the conversation. Go quiet and the fun stops with you."
"venus","5","mercury","9","Обичате леките неща — флирт, музика, повод за смях. Най-хубавото ви се случва извън познатото: на път, на курс, с човек, който говори друг език. Тукашното бързо ви омръзва и това не е капризност.","You like the light things — flirting, music, a reason to laugh. The best of it happens outside the familiar: on a trip, on a course, with somebody who speaks another language. What is close to home bores you fast, and that is not fussiness."
"venus","5","mercury","10","Умеете да правите приятно и хората ви търсят точно за това. Оправя се обаче навън — щом покажете направеното пред чужди очи и някой го назове с добра дума. Пазете за себе си само това, което наистина е лично.","You know how to make things pleasant and that is exactly what people come to you for. It pays off outside, though — once you show the finished thing to strangers and somebody names it kindly. Keep private only what really is."
"venus","5","mercury","12","Влюбвате се в приятното и не бързате да го обявявате. Най-хубавото ви се измисля на тихо — късно, сами, без публика. Само че играта иска и някой отсреща, иначе остава в бележника.","You fall for what is pleasant and you are in no hurry to announce it. Your best things are thought up quietly — late, alone, with no audience. But play needs somebody on the other side, or it stays in the notebook."
"venus","6","mercury","1","Харесва ви работа, която е свършена чисто, и се дразните от разхвърляното. Никой обаче няма да подреди задачите вместо вас — вие питате, вие уточнявате, вие казвате кое кога става. Кажете го сами и денят тръгва.","You like work that is finished cleanly and untidiness irritates you. But nobody will order the tasks in your place — you ask, you clarify, you say what happens when. Say it yourself and the day starts moving."
"venus","6","mercury","2","Обичате да е спретнато и не ви е трудно да се грижите за хората наоколо. Само че въпросът се решава на цена: колко ви плащат и какво влиза в нея. Уточнете числото преди задачата, не след нея.","You like things neat and you find it no trouble to look after the people around you. But the matter gets decided on price: what they pay you and what is included. Settle the figure before the task, not after."
"venus","6","mercury","10","Правите нещата грижливо и хубаво и това ви е удоволствието. Забелязва се обаче горе — щом някой с тежест каже, че на вас може да се разчита. Оставяйте името си върху свършеното, без да чакате да ви питат.","You do things carefully and prettily and that is your pleasure. It gets noticed higher up, though — the moment somebody with weight says you can be relied on. Put your name on what you finish without waiting to be asked."
"venus","6","mercury","11","Приятно ви е, когато на работното място има мир, и вие го поддържате с дребни услуги. Задачите обаче идват през познати — препоръка, име, подадено в разговор. Затова се обаждайте и когато не ви трябва нищо.","You are happy when there is peace at work and you keep it there with small favours. The tasks, though, come through acquaintances — a recommendation, a name passed along in conversation. So make the call even when you need nothing."
"venus","7","mercury","2","Отстъпвате, за да е мирно, и обикновено ви се струва малка цена. Само че между вас двамата всичко се решава на пари — кой плаща, кой колко внася, чие е това. Кажете го рано и на глас; премълчаното после излиза скъпо.","You give way to keep things quiet and it usually seems a small price. Between the two of you, though, everything gets decided over money — who pays, who puts in what, whose this is. Say it early and out loud; what goes unsaid turns out expensive."
"venus","7","mercury","3","Търсите човек, с когото да е леко, и не обичате да вдигате въпроси. Работата е, че между вас всичко се урежда с приказка — кратко, често, без да се трупа. Не отлагайте разговора за после: после вече е обида.","You look for somebody easy to be with and you do not like raising issues. The thing is, everything between you gets sorted by talking — short, frequent, before it piles up. Do not put the conversation off; by later it has already become a grievance."
"venus","7","mercury","11","Хубаво ви е, когато с човека до вас няма напрежение, и работите за това. Двамата обаче се държите от общите хора — приятели, компания, кръг, в който сте влезли заедно. Стеснят ли се познанствата, започвате да си тежите.","You are well when there is no tension with the person beside you, and you work at that. The two of you are held, though, by the people you share — friends, company, a circle you entered together. When the acquaintances shrink you start to weigh on each other."
"venus","7","mercury","12","Искате мир с човека до вас и рядко казвате какво не ви е добре. Истинското се урежда насаме — късно, тихо, с думи, които никой друг няма да чуе. Само не оставяйте всичко да се решава в главата ви без него.","You want peace with the person beside you and you rarely say what is wrong. The real thing gets settled in private — late, quietly, in words nobody else will hear. Just do not let it all be decided inside your head without them."
"venus","8","mercury","1","Привързвате се тежко и не го показвате леко. Никой обаче няма да зададе вашия въпрос вместо вас — за пари, за дял, за какво точно е обещано. Кажете го с вашата уста и веднага ще ви олекне.","You attach heavily and you do not show it lightly. But nobody will ask your question for you — about money, about a share, about what exactly was promised. Say it with your own mouth and the weight lifts at once."
"venus","8","mercury","3","Държите на човек и на неща, за които не се говори на всеки. Уреждат се обаче в най-обикновен разговор — с роднина наблизо, с един подпис, с едно отиване до едно гише. Не правете от простата работа тайна.","You hold on to a person and to things that are not talked about with everybody. They get settled, though, in the most ordinary conversation — with a relative nearby, with one signature, with one trip to one counter. Do not make a secret out of a simple errand."
"venus","8","mercury","4","Обичате дълбоко и предпочитате да не обяснявате защо. Парите и деленето обаче се решават вкъщи — на масата, между свои, а не при чужди хора. Заговори ли се спокойно там, тежестта пада наполовина.","You love deeply and you would rather not explain why. The money and the dividing get decided at home, though — at the table, among your own, not in front of strangers. Once it is talked over calmly there, half the weight goes."
"venus","8","mercury","12","Търси ви това, което не се разказва, и вие не бягате от него. Оправя се на тихо — сами с числата, сами с писмото, без свидетели. Само дръжте един човек, пред когото да го кажете на глас.","What does not get told seeks you out and you do not run from it. It gets put right quietly — alone with the figures, alone with the letter, no witnesses. Just keep one person you can say it out loud to."
"venus","9","mercury","1","Радват ви нови места и хора, които мислят другояче. Само че никой няма да ви купи билета и да ви запише — вие питате, вие кандидатствате, вие тръгвате. Тръгне ли от вас, всичко останало се подрежда.","New places gladden you, and people who think differently. But nobody will buy your ticket or sign you up — you ask, you apply, you go. Once it starts from you the rest falls into line."
"venus","9","mercury","2","Обичате да учите и да гледате далеч, но сметката ви връща на земята. Курсът, пътят и книгите се решават на цена — какво можете да отделите и какво ще ви върне. Направете сметката веднъж и после не се колебайте.","You like learning and looking far, but the bill brings you back down. The course, the trip and the books get decided on price — what you can set aside and what it gives back. Do the sum once and then stop hesitating."
"venus","9","mercury","4","Тегли ви към далечното и към нещо по-голямо от квартала. Решава се обаче вкъщи — с кого живеете, кой остава, какво ще кажат своите. Изговорете го там и пътят ще стане възможен.","You are pulled towards the distant and towards something bigger than your street. It gets decided at home, though — who you live with, who stays, what your own people will say. Talk it through there and the road becomes possible."
"venus","9","mercury","5","Учите с удоволствие и обичате наученото да е красиво. Влиза ви в главата само през игра — разказ, песен, дете, което ви пита. Направете си го забавно и ще стигнете по-далеч от всеки график.","You learn with pleasure and you like what you learn to be beautiful. It only goes in through play — a story, a song, a child asking you questions. Make it fun and you get further than any timetable would take you."
"venus","10","mercury","2","Харесват ви навън и това ви е половината работа. Само че се мери в пари — колко ви плащат за приятния тон и за свършеното. Не приемайте похвала вместо хонорар.","You are liked out there and that is half your job. But it gets measured in money — what they pay you for the pleasant tone and for the work done. Do not accept praise in place of a fee."
"venus","10","mercury","3","Държите на доброто впечатление и умеете да го направите. Стигате обаче дотам с дребно — обаждане, кратко съобщение, отскачане до някого. Пишете кратко и отговаряйте бързо; така се пази името.","You mind the good impression and you know how to make one. You get there by small means, though — a call, a short message, a quick trip to see somebody. Write briefly and answer fast; that is how the name is kept."
"venus","10","mercury","5","Искате да ви приемат добре и обикновено ви приемат. Оправя се, когато покажете нещо, направено с удоволствие — сцена, снимка, идея, която ви е било приятно да измислите. Направеното без желание не хваща никого.","You want to be well received and usually you are. It comes right when you show something made with enjoyment — a stage, a photograph, an idea you had fun thinking up. What is made without wanting to catches nobody."
"venus","10","mercury","6","Приятни сте пред хората и точно затова ви прощават много. Признанието обаче идва от дребното, направено докрай — навреме изпратено, проверено, без грешки. Един пропуснат детайл ви струва повече от една неучтива дума.","You are pleasant in front of people and that is exactly why a lot is forgiven you. The recognition, though, comes from the small things carried through — sent on time, checked, no mistakes. One missed detail costs you more than one impolite word."
"venus","11","mercury","3","Обичате да сте между хора и рядко се карате с някого. Компанията ви се държи с дребно — писане всеки ден, кратко отскачане, помнене на един рожден ден. Спрете ли да пишете, кръгът тихо се разпуска.","You like being among people and you rarely fall out with anybody. Your crowd is held together by small things — writing every day, a quick visit, remembering one birthday. Stop writing and the circle quietly disperses."
"venus","11","mercury","4","Приятелите са ви важни и вие ги пазите. Всичко обаче става у вас — на вашата маса, във вашата кухня, там, където хората сядат и остават. Отворите ли вратата, не ви трябва друг повод.","Friends matter to you and you look after them. It all happens at your place, though — at your table, in your kitchen, where people sit down and stay. Once you open the door you need no other occasion."
"venus","11","mercury","6","Между приятели ви е леко и не ви е трудно да свързвате хора. Тези връзки обаче се превръщат в нещо чак в работата — обща задача, услуга, свършена без много думи. Който работи с вас, остава по-дълго от този, който само се шегува.","You are at ease among friends and you find it no trouble to connect people. Those connections only turn into something at work, though — a shared task, a favour done without much talk. Whoever works with you stays longer than whoever only jokes with you."
"venus","11","mercury","7","Приятно ви е в компания и ви се иска всички да се разбират. Истинското обаче става с един човек — уговорка на четири очи, а не общо съгласие. Изберете си го и не го сменяйте всяка година.","You are happy in company and you would like everybody to get on. The real thing happens with one person, though — an agreement face to face, not a general consensus. Choose that person and do not swap them every year."
"venus","12","mercury","4","Нужен ви е час, в който никой не ви търси, и не се извинявайте за това. Намирате го вкъщи — една стая, един стол, време, в което не отговаряте. Кажете на своите, че ще мълчите, и ще ви оставят.","You need an hour when nobody is looking for you, and you should not apologise for it. You find it at home — one room, one chair, a time when you do not answer. Tell your household you will be silent and they will leave you to it."
"venus","12","mercury","5","Хубавото у вас излиза, когато не ви гледат. Затова свирите, пишете или рисувате за себе си и не го показвате на никого. Дайте го веднъж на един човек — няма да загубите тишината си.","The good in you comes out when nobody is watching. So you play, write or draw for yourself and show it to nobody. Give it once to one person; you will not lose your quiet."
"venus","12","mercury","7","Пазите за себе си каквото ви е скъпо и малко хора знаят какво ви радва. Отваряте се само пред един — насаме, бавно, след дълго време. Този човек решава повече във вашия живот, отколкото признавате.","You keep what is dear to you to yourself, and few people know what gladdens you. You open up in front of one person only — in private, slowly, after a long time. That person decides more in your life than you admit."
"venus","12","mercury","8","Обичате тихо и не обяснявате на никого какво носите. Оправя се там, където се брои — стар дълг, чужди пари, дума, дадена преди години. Извадете числата на светло и тишината ви ще стане приятна, а не тежка.","You love quietly and explain to nobody what you carry. It gets put right where the counting happens — an old debt, other people's money, a promise made years ago. Bring the figures into the light and your silence turns pleasant instead of heavy."
