"planet","house","ruler","ruler_house","bg","en"
"mercury","3","moon","6","Приказката ви върви заедно с деня — уморите ли се, и думите ви се объркват. Работата ви е от онези, в които цял ден се обяснява и урежда, и точно това ви яде съня. Дребните тревоги ви лягат на стомаха, така че ги казвайте, вместо да ги дъвчете.","Your talk runs with the day — get tired and the words start tangling. Your work is the kind where you explain and arrange all day long, and that is exactly what eats your sleep. Small worries settle in your stomach, so say them out loud instead of chewing on them."
"mercury","3","moon","7","Каквото мислите, го проверявате с един човек, преди да го кажете навън. Партньорът ви е първият слушател, а понякога и цензорът. Останете ли без него, приказката ви губи посока за известно време.","Whatever you think, you check it with one person before you say it anywhere else. Your partner is your first listener and sometimes your censor. Left without them, your talk loses its direction for a while."
"mercury","3","moon","8","Знаете чуждите тайни и ги носите по-тежко, отколкото трябва. Разговорите ви завиват към пари, дългове и това, което не се казва на глас. Спите по-лошо в седмиците, когато чакате някой да ви отговори.","You know other people's secrets and you carry them more heavily than you should. Your conversations turn towards money, debts and the things nobody says out loud. You sleep worse in the weeks when you are waiting for somebody's answer."
"mercury","3","moon","9","Дребните разговори ви стигат само донякъде — тръгвате да търсите по-далече. Пътувате, четете, говорите с хора от друго място и се връщате променени. Роднините ви се чудят защо не ви държи мястото.","Small talk only takes you so far — you set off looking further afield. You travel, you read, you talk to people from somewhere else, and you come back changed. Your relatives wonder why you cannot stay put."
"mercury","3","moon","10","Приказката ви работи за името ви — препоръчват ви, защото знаете как да го кажете. Работата ви идва през обаждания и хора, не през обяви. Обърнете ли гръб на телефона за месец, тихо става и в кариерата.","Your talk works for your name — people recommend you because you know how to put things. Work reaches you through calls and contacts, not through advertisements. Turn your back on the phone for a month and the career goes quiet too."
"mercury","3","moon","11","Живеете в разговори с приятели — оттам идват новините, работата и настроението. Помните на кого какво се е случило и хората ви търсят точно за това. Останете ли без кръг, губите връзка и с новото.","You live in conversations with friends — that is where the news, the work and the mood come from. You remember what happened to whom, and that is exactly why people come to you. Left without a circle, you also lose touch with whatever is new."
"mercury","3","moon","12","Говорите много, а най-важното държите за себе си. Има разговори, които водите само в главата си, и понякога те ви уморяват повече от истинските. Тишината насаме ви е нужна, за да ви се подредят думите.","You talk a great deal and keep the important part to yourself. There are conversations you hold only in your head, and sometimes they tire you more than the real ones. You need silence alone for your words to fall into place."
"mercury","3","mars","1","Казвате го както е и после понякога съжалявате. Спорът ви идва отръки — влизате в него сами, без да чакате подкрепа. Езикът ви реже бързо, така че се учете да броите до три.","You say it as it is and sometimes regret it afterwards. An argument comes naturally to you, and you walk into it alone without waiting for backup. Your tongue cuts fast, so learn to count to three."
"mercury","3","mars","2","Караниците ви са почти винаги за пари — кой колко дължи и кой какво е обещал. Печелите, като настоявате, и губите, когато пресолите. Пишете уговорките, вместо да разчитате на дадена дума.","Your quarrels are almost always about money — who owes what and who promised what. You win by insisting and lose when you push too hard. Put agreements in writing instead of trusting a spoken word."
"mercury","3","mars","3","Приказката ви е с искри — карате се с брат, с колега, със съседа за оградата, и после ви минава. Работите бързо, с ръце и с думи, и не понасяте бавни хора. Тук не чакате никого: сами се хвърляте и сами оправяте.","Your talk throws sparks — you row with a brother, a colleague, the neighbour about the fence, and then it passes. You work fast, with your hands and your words, and cannot bear slow people. You wait for nobody here: you throw yourself in and you sort it out yourself."
"mercury","3","mars","4","Каквото ви кипне навън, се излива вкъщи. Спорите с близките за дребно, а всъщност защитавате мястото си. Оправите ли отношенията там, и езикът ви навън става по-мек.","Whatever boils over outside gets poured out at home. You argue with the family over small things while you are actually defending your place. Settle it there and your tongue goes softer everywhere else."
"mercury","3","mars","5","Играете, за да печелите, и в приказката също. Спорите горещо за деца, за любов, за това кой е бил прав в играта. Умеете да разпалите хората, само внимавайте да не запалите повече, отколкото ще гасите.","You play to win, and that includes the talking. You argue hotly about children, about love, about who was right in the game. You know how to fire people up — just watch that you do not light more than you are willing to put out."
"mercury","3","mars","6","Работата ви е бърза и с много говорене — цял ден уреждате, натискате, оправяте чужди грешки. Дразните се от бавни колеги и им го казвате. Пазете си съня и ръцете, защото бързането се плаща точно с тях.","Your work is fast and full of talking — all day you arrange, you push, you fix other people's mistakes. Slow colleagues irritate you and you tell them so. Guard your sleep and your hands, because hurry gets paid for with exactly those."
"mercury","3","mars","7","Хубавите ви думи излизат в спор с един човек — партньор или противник, все едно. Точат ви като брус и вие ставате по-бързи. Само не превръщайте всяко несъгласие в двубой.","Your best words come out in an argument with one person, partner or opponent, it hardly matters. They sharpen you like a whetstone and you get quicker. Just do not turn every disagreement into a duel."
"mercury","3","mars","8","Разговорите ви завиват към дългове, наследства и стари сметки, и там става горещо. Не се плашите да питате направо каквото другите заобикалят. Пазете се от подписи, дадени в разгара на спора.","Your conversations turn towards debts, inheritances and old accounts, and that is where it gets hot. You are not afraid to ask straight out what others tiptoe around. Be wary of signatures given in the heat of an argument."
"mercury","3","mars","9","Спорите за големите неща — вяра, право, кой как живее — и не отстъпвате лесно. Тръгвате далече, за да проверите сами, вместо да вярвате на разказ. Роднините ви казват, че сте прекалено рязки; чужденците ви разбират по-добре.","You argue about the big things — belief, law, how people ought to live — and you do not back down easily. You go a long way to check for yourself rather than take somebody's word. Your relatives call you too blunt; strangers understand you better."
"mercury","3","mars","10","Устата ви носи работа и врагове наведнъж. Пробивате, защото не се страхувате да поискате и да настоите пред по-големия. Внимавайте с кого се карате публично — тук се помни дълго.","Your mouth brings you work and enemies at the same time. You get through because you are not afraid to ask, and to press, in front of someone senior. Be careful who you fight with in public — here it is remembered a long time."
"mercury","3","mars","11","Приятелите ви са и вашият спор — говорите на висок глас, скарвате се и пак сядате заедно. През тях идват бързите поводи и рискованите идеи. Кръгът ви тласка напред, но и ви въвлича в чужди битки.","Your friends are also your argument — you talk loudly, you fall out and then sit down together again. Quick opportunities and risky ideas reach you through them. The circle pushes you forward, and it also drags you into other people's fights."
"mercury","3","mars","12","Носите гнева си навътре и после излиза наведнъж, без предупреждение. Има разговори, които водите сами със себе си, и в тях сте безмилостни. По-добре го кажете тихо, но навреме, отколкото силно и късно.","You carry your anger inwards and then it comes out all at once, with no warning. There are arguments you hold alone with yourself, and in those you are merciless. Better to say it quietly and in time than loudly and too late."
"mercury","3","jupiter","1","Говорите широко и хората ви вярват, защото изглеждате сигурни. Разказвате хубаво, понякога по-хубаво от истината. Всичко тук тръгва от вас — колкото повече обещаете, толкова повече ще носите.","You talk expansively and people believe you, because you look sure of yourself. You tell it well, sometimes better than it actually was. It all starts with you here — the more you promise, the more you will end up carrying."
"mercury","3","jupiter","2","Знанието ви се превръща в пари — учите нещо и после го продавате. Добрите поводи ви идват през разговор и обикновено са по-големи, отколкото очаквате. Само не харчете предварително това, което още не е дошло.","Your knowledge turns into money — you learn something and then you sell it. Good openings come to you through conversation, and usually they are bigger than you expected. Just do not spend in advance what has not arrived yet."
"mercury","3","jupiter","3","Обичате да обяснявате и го правите така, че хората да си тръгват по-умни. Ученето, писането и разказът са ви и работа, и удоволствие. Отвън нищо не ви спира — само навикът да почвате повече, отколкото един човек може да свърши.","You like explaining, and you do it so that people leave a little wiser. Learning, writing and telling are both your work and your pleasure. Nothing outside stops you — only your habit of starting more than one person can finish."
"mercury","3","jupiter","4","От дома ви идват и приказката, и увереността, че имате какво да кажете. Учили сте се, като сте слушали на масата, а сега вие обяснявате там. Домът ви се разширява от само себе си — гости, книги, а понякога и работа влиза през вратата.","Both your talk and your confidence that you have something to say come from home. You learned by listening at the table, and now you are the one explaining there. Your home widens by itself — guests, books, and sometimes work walks in through the door."
"mercury","3","jupiter","5","Разказвате най-добре, когато има кой да се смее — деца, публика, весела компания. Учите, като играете, и другите ви помнят точно с това. Само внимавайте с обещанията, дадени в добро настроение.","You tell things best when there is somebody there to laugh — children, an audience, cheerful company. You teach by playing, and that is exactly what people remember you for. Just be careful with promises made in a good mood."
"mercury","3","jupiter","6","Ученето ви е ежедневие — все нещо ново, все някакъв курс, все нова папка. Хората идват при вас, защото обяснявате търпеливо и не гледате часовника. Тъкмо тук се пренатоварвате: поемате всичко, което ви подадат.","Learning is your daily routine — always something new, always another course, always another folder. People come to you because you explain patiently and do not watch the clock. This is exactly where you overload yourself: you take on whatever is handed to you."
"mercury","3","jupiter","7","Най-умното, което казвате, го казвате на един човек. Партньорът или съветникът ви отваря очите и оттам идват големите поводи. Сами със себе си въртите приказката на кръгче, докато другият не я насочи.","The wisest things you say, you say to one person. A partner or an adviser opens your eyes, and the big openings come from there. Left to yourself you talk in circles until somebody else gives it a direction."
"mercury","3","jupiter","8","Питате там, където другите не смеят — за пари, за смърт, за това, което се крие. Чуждите средства и доверието, което ви дават, се уреждат с думи и подпис. Голямото идва наведнъж, но иска да сте прочели дребния шрифт.","You ask where others do not dare — about money, about death, about what is being hidden. Other people's funds, and the trust they place in you, get settled with words and a signature. The big thing arrives all at once, but it expects you to have read the small print."
"mercury","3","jupiter","9","Дребните разговори ви отварят път навън — един познат, едно обаждане и вече сте на друго място. Учите цял живот и обичате да го правите с хора, които мислят различно. Решава се далече от роднините, колкото и да ви обичат.","Small conversations open a road out for you — one acquaintance, one phone call, and you are somewhere else. You study all your life and like doing it with people who think differently. It gets settled a long way from your relatives, however much they love you."
"mercury","3","jupiter","10","Думите ви правят името ви — препоръчват ви, търсят ви да обяснявате пред други. Растете, като преподавате, пишете или посредничите. Пазете обещанията, защото се помни какво сте казали публично.","Words make your name — you get recommended, you get asked to explain things in front of other people. You grow by teaching, writing or acting as a go-between. Keep your promises, because people remember what you said in public."
"mercury","3","jupiter","11","Хубавото ви идва през приятели и през хора, които стоят стъпка по-нагоре. Едно обаждане, една препоръка и работата се отваря. Дръжте кръга си широк — той ви носи повече от усилието насаме.","The good things reach you through friends and through people standing a step above you. One call, one recommendation, and the door opens. Keep your circle wide — it brings you more than working alone ever does."
"mercury","3","jupiter","12","Най-хубавото, което знаете, го учите насаме — с книга, в тишина, без свидетели. Помагате с една дума на когото трябва и после не го разказвате. Дръжте си време само за себе си, иначе приказката отвън ви изпразва.","The best of what you know you learn on your own — with a book, in silence, with nobody watching. You help with a word to the right person and then never mention it. Keep some time entirely to yourself, or all that talking outside empties you."
"mercury","3","saturn","1","Мислите бързо, но казвате бавно — първо премятате изречението, после го пускате. Затова минавате за сериозни и на думата ви се вярва. Само не мълчете толкова дълго, че някой друг да заговори вместо вас.","You think fast and speak slowly — first you turn the sentence over, then you let it out. That is why you pass for serious and why people trust your word. Just do not stay silent so long that somebody else speaks in your place."
"mercury","3","saturn","2","Думите ви се превръщат в пари бавно, но трайно. Плащат ви за точност — договори, цифри, писано наред. В началото ще ви е тясно, а накрая по-сигурно, отколкото на другите.","Your words turn into money slowly and then permanently. You get paid for precision — contracts, figures, everything written down properly. It will be tight at the start and steadier than most people's at the end."
"mercury","3","saturn","3","Приказката ви е премерена и точно затова тежи. С брат или съсед може да стоите години в хладно, без да го обявявате. Учите се дълго и трудно, но каквото влезе, остава завинаги.","Your talk is measured, and that is precisely why it carries weight. With a brother or a neighbour you can stay years in a cool silence without ever declaring it. You learn slowly and with effort, but whatever goes in stays for good."
"mercury","3","saturn","4","Вкъщи са ви учили да не говорите много и това ви е останало. Каквото се реши там, се решава бавно и след дълго мълчание. Носите стара тежест от масата, но именно тя ви е дала търпението.","At home you were taught not to say too much, and it stuck. Whatever gets decided there is decided slowly and after a long silence. You carry an old weight from that table, and it is exactly what gave you your patience."
"mercury","3","saturn","5","Не се шегувате лесно и точно затова, когато го направите, е смешно. С децата сте по-строги, отколкото искате да бъдете, и после сами си го отчитате. Радостта тук се учи — не идва даром.","You do not joke easily, and that is exactly why it lands when you do. With children you are stricter than you mean to be, and you know it afterwards. Joy has to be learned here; it does not arrive for free."
"mercury","3","saturn","6","Работата ви е от папките, сроковете и дребния шрифт — и я вършите по-добре от другите. Уморявате се от повторението, но именно то ви държи. Гърбът, шията и очите ще ви кажат, когато сте прекалили.","Your work is folders, deadlines and small print, and you do it better than most. The repetition tires you, and it is also what holds you up. Your back, your neck and your eyes will tell you when you have overdone it."
"mercury","3","saturn","7","Един човек ви слага рамката и вие мърморите, но я приемате. Договорите и партньорът ви учат да казвате по-малко и по-точно. Тук нищо не се урежда бързо — иска дълго сядане на една маса.","One person sets your frame and you grumble, but you accept it. Contracts and a partner teach you to say less and to say it exactly. Nothing here gets arranged quickly — it takes long sittings at the same table."
"mercury","3","saturn","8","Разговорите ви за пари са трудни и вие ги водите докрай. Чужди дългове и стари сметки ви държат по-дълго, отколкото ви се иска. Четете подписаното два пъти — небрежност тук не се прощава.","Your conversations about money are hard ones and you see them through. Other people's debts and old accounts keep you longer than you would like. Read what you sign twice — carelessness is not forgiven here."
"mercury","3","saturn","9","Ученето ви идва трудно и с години, но накрая знаете нещо истинско. Далечният път ви струва повече от другите — документи, чакане, отказ и пак опит. Каквото веднъж сте разбрали за света, не ви се клати.","Learning comes to you the hard way and over years, but in the end you know something real. A long road costs you more than it costs others — papers, waiting, a refusal, another attempt. Whatever you have once understood about the world does not wobble again."
"mercury","3","saturn","10","Името ви се вдига бавно и после трудно се разваля. Плащат ви за думите, след като сте доказали, че държите срока. Тук се търпи дълго под чужд началник, преди да ви дадат думата.","Your name rises slowly and afterwards is hard to spoil. You get paid for your words once you have proved you keep to the deadline. Here you put up with somebody above you for a long time before you are given the floor."
"mercury","3","saturn","11","Приятелите ви са малко и стари, и тъкмо през тях ви идва работата. Не влизате лесно в компании, а влезете ли, оставате години. Каквото си обещаете с тези хора, се изпълнява — просто по-късно, отколкото сте искали.","Your friends are few and old, and it is through them that the work reaches you. You do not join groups easily, but once you are in you stay for years. Whatever you agree with those people does happen — just later than you wanted."
"mercury","3","saturn","12","Мълчите повече, отколкото говорите, и в мълчанието ви стои стар страх да не сбъркате. Има думи, които не сте казали, и те ви тежат нощем. Кажете ги на един човек — самотата не ги оправя.","You keep silent more than you speak, and inside that silence sits an old fear of getting it wrong. There are words you never said, and at night they weigh on you. Say them to one person — solitude will not sort them out."
