"planet","house","ruler","ruler_house","bg","en"
"sun","8","mercury","6","Тежкото се разчиства с малки стъпки — един документ днес, едно обаждане утре, и след месеци се вижда. Дългът, наследството, старата бъркотия искат чиновническо търпение, не решителен ход. Тялото ви усеща напрежението първо, затова му дайте ред и сън.","The heavy things clear up in small steps: one document today, one call tomorrow, and after months you can see it. A debt, an inheritance, an old tangle want clerical patience rather than one decisive move. Your body feels the strain first, so give it a routine and some sleep."
"sun","8","mercury","10","Каквото знаете за чуждите пари, ви прави нужен там, където се решава. Викат ви, защото говорите ясно за неудобното и не се разтапяте пред началници. Внимавайте с думите пред публика: една изтървана подробност се помни години.","What you know about other people's money makes you necessary where the decisions are made. They call you in because you speak plainly about the awkward part and do not melt in front of superiors. Watch your words in public: one detail let slip is remembered for years."
"sun","9","mercury","7","Далечното ви се отваря през подпис и през един човек — той превежда, представя, урежда билета. Каквото сте разбрали, го проверявате в разговор насреща, а не сам със себе си. Тръгвате по своя воля, но нещата се доуреждат на две.","Distance opens for you through a signature and through one person: they translate, introduce you, arrange the ticket. What you have worked out you test in conversation with someone facing you, not on your own. You set off by your own will, but the thing gets finished off in twos."
"sun","9","mercury","11","Знанието ви се движи през хора — някой ви подхвърля книга, друг ви праща линк, третият ви записва за пътуването. Обяснявате в група и там ви идват най-точните думи. Излезете ли от този кръг, ученето ви застива.","Your knowledge travels through people — one tosses you a book, another sends a link, a third signs you up for the trip. You explain things in a group and that is where the exact words arrive. Step out of that circle and the studying goes still."
"sun","10","mercury","8","Издигате се, защото знаете къде са парите и кой на кого дължи. Работата ви е с чужди средства, с проверки, с неща, които се пишат внимателно и се четат от адвокат. Дръжте документите изрядни — пада се заради дребен пропуск, не заради липса на умение.","You rise because you know where the money sits and who owes whom. Your work involves other people's funds, audits, things written carefully and read by a lawyer. Keep the paperwork spotless — people fall here over a small omission, not over a lack of skill."
"sun","10","mercury","12","Името ви се прави от работа, която никой не вижда — подготвяте, пишете, обмисляте и после друг говори. Не ви е приятно да излизате напред и въпреки това ви търсят, защото сте човекът, който знае къде е всичко. Само не оставяйте заслугата да се води на чуждо име твърде дълго.","Your name is built on work nobody sees: you prepare, you write, you think it through, and then somebody else does the talking. Stepping forward is no pleasure to you, yet they keep asking for you, because you are the one who knows where everything is. Just do not let the credit stand in someone else's name for too long."
"sun","11","mercury","1","Компанията се събира около вас, защото вие първи проговаряте. Каквото трябва да се уреди между хората, го уреждате лично: питате, свързвате, повтаряте, докато всички разберат. Замълчите ли, кръгът се разпада по-бързо, отколкото очаквате.","The circle gathers around you because you are the first to speak. Whatever needs sorting out between people you sort in person: you ask, you connect, you repeat it until everyone has it. Go quiet and the group comes apart faster than you would expect."
"sun","11","mercury","9","Своите си намирате в чужди места и около обща идея — в група за учене, на семинар, в град, който не е вашият. Приятелството ви държи, докато има за какво да спорите и какво да си обяснявате. Хора без интерес към нищо ви уморяват за един следобед.","You find your people in unfamiliar places and around a shared idea: a study group, a seminar, a town that is not yours. A friendship lasts with you as long as there is something to argue about and something to explain. People curious about nothing tire you out in a single afternoon."
"sun","12","mercury","2","Спокойствието ви е въпрос на пари — има ли отделено, спите; няма ли, лежите и смятате до сутринта. Каквото носите вътре, ви става ясно, когато опре до цифри и трябва да решите какво да задържите. Помага ви да напишете всичко черно на бяло, вместо да го въртите наум.","Your peace is a matter of money — with something set aside you sleep; without it you lie there doing sums until morning. What you carry inside becomes clear when it comes down to figures and you have to decide what to keep. It helps to write it all down instead of turning it over in your head."
"sun","12","mercury","10","Тихото ви мислене излиза наяве като служба — това, което сте обмисляли сам, накрая ви слагат да го вършите пред хора. Знаят ви като човек, който говори малко и точно, и заради това ви дават сериозни неща. Пазете си времето за уединение, иначе няма откъде да идват отговорите.","Your quiet thinking surfaces as a job: what you turned over alone you end up doing in front of people. You are known as someone who says little and says it exactly, and that is why the serious matters land with you. Protect your time alone, or there is nowhere for the answers to come from."
