"planet","house","ruler","ruler_house","bg","en"
"mercury","6","venus","10","Държите на подробностите и хората разчитат на вас точно за това. Оттам ви идва и името: препоръчват ви като човек, с когото се работи леко. Пазете тази лекота — тя ви е повишението.","You hold on to the details and that is exactly what people rely on you for. Your name comes from it: you get recommended as somebody easy to work with. Guard that ease — it is your promotion."
"mercury","6","venus","11","Задачите ви вървят по-леко, когато има с кого да ги поделите. Колегите ви стават приятели и тогава и работата се харесва. Влезете ли в лош екип, и здравето ви го усеща.","Your tasks go easier when there is somebody to share them with. Colleagues turn into friends and then the work becomes likeable too. Land in a bad team and even your health feels it."
"mercury","7","sun","5","Разбирате се с хора чрез приказка — питате, уточнявате, стигате до уговорка. Но за какво влизате в тези уговорки, е простото: да ви е весело, да има деца, да има за какво да се радвате. Няма ли радост, и най-чистият договор ви е тесен.","You get along with people through talk — asking, clarifying, arriving at an agreement. What you enter those agreements for is simple: to have some fun, to have children, to have something to enjoy. With no joy in it, even the cleanest contract feels tight."
"mercury","7","sun","9","Мислите с двама — казвате нещо и чакате отговора, за да продължите. Човекът, който ви върши работа, обикновено идва отдалеч: от друг град, от друга вяра, от книгите. Останете ли само сред своите, разговорът ви става тесен.","You think in pairs — you say something and wait for the answer before you go on. The person who is right for you usually comes from far off: another town, another faith, out of the books. Stay only among your own and the conversation narrows."
"mercury","7","venus","2","Разбирате се лесно и рядко влизате в спор от нищо. Само че мирът с другия се проверява на парите: кой плаща, кой колко внася, чие е това. Изяснете го рано и ще си останете добри.","You get on easily and you rarely quarrel over nothing. Peace with the other person is tested on money, though: who pays, who puts in how much, whose thing this is. Clear it up early and you will stay on good terms."
"mercury","7","venus","3","Търсите човек, с когото да си говорите, а не само да живеете. Отношението ви се държи от дребното всекидневие: обаждането, съобщението, разказаният ден. Спре ли приказката, започва да изстива и другото.","You are looking for somebody to talk to, not just to live with. Your relationship runs on the small everyday: the phone call, the message, the day recounted. Once the talking stops, the rest starts going cold."
"mercury","7","venus","11","Говорите добре с хора и лесно се сближавате. Но истинската ви двойка идва през компанията: запознават ви, събират ви, някой се обажда. Не се затваряйте вкъщи, ако чакате някого.","You talk well with people and you get close to them easily. Your real pair comes through the crowd, though: somebody introduces you, somebody puts you together, somebody makes a call. Do not shut yourself in at home if you are waiting for someone."
"mercury","7","venus","12","С другия си говорите леко, а най-важното си остава между двама ви. Има уговорки и нежност, които не показвате на никого. Само гледайте да не се превърне в мълчание и вътре.","You talk to the other person easily, and the important part stays between the two of you. There are understandings and tendernesses you show to nobody. Just see that it does not turn into silence inside as well."
"mercury","8","sun","6","Разбирате се от неудобните въпроси и не ви е трудно да ги зададете. Всичко това обаче се превръща в нещо чак през работата: през прегледаните документи, през свършеното задължение, през грижата за тялото. Ровенето без работа отгоре само ви държи буден нощем.","You are good at the awkward questions and you do not find them hard to ask. All of it only turns into something through the work, though: through the papers gone over, the duty finished, the body looked after. Digging with no work on top of it just keeps you awake at night."
"mercury","8","sun","10","Влизате в чужди сметки и тайни и питате там, където другите се дърпат. Каквото откриете, се превръща в служба: дават ви отговорност, защото знаете как стоят нещата. Гледайте да не изнесете нищо, което ви е дадено на доверие.","You go into other people's accounts and secrets, and you ask where others hold back. What you find turns into a position: they give you responsibility because you know how things stand. See that nothing given to you in confidence goes out."
"mercury","8","venus","1","Питате за неудобното и някак ви се разминава — казват ви го. Работи вашето държане: приятни сте и хората ви пускат, където другиго не биха. Не злоупотребявайте с това, то се харчи бързо.","You ask the awkward question and somehow get away with it — they tell you. What works is your manner: you are pleasant and people let you in where they would let nobody else. Do not abuse it; that credit spends fast."
"mercury","8","venus","3","Знаете чуждите сметки и тайни, защото питате спокойно. Всичко това се урежда в приказка: един телефон до роднина, едно съобщение, една разходка до съседа. Не пишете нищо, което не бихте казали в очите.","You know other people's accounts and secrets because you ask calmly. All of it gets settled in talk: one phone call to a relative, one message, one walk over to a neighbour. Do not write anything you would not say to somebody's face."
"mercury","8","venus","4","Ровите в стари сметки и документи и обикновено намирате какво търсите. Но всичко води до къщата: имот, наследство, кой какво е дал на кого. Свършите ли го добре, вкъщи най-накрая утихва.","You dig through old accounts and papers and you usually find what you are after. All of it leads back to the house, though: property, an inheritance, who gave what to whom. Do it properly and things at home finally go quiet."
"mercury","8","venus","12","Умеете да питате тихо и да чакате отговора. Каквото научите, го оставяте у себе си — и точно затова ви казват още. Само не се товарете с всяка чужда история.","You know how to ask quietly and wait for the answer. What you learn you keep inside you, and that is exactly why they tell you more. Just do not load yourself up with every story that comes."
"mercury","9","sun","7","Учите с удоволствие и обичате да обяснявате наученото. Но то намира приложение чак срещу друг човек: съдружник, съпруг, чужденец, който ви поправя. Спорът с него ви учи повече от три книги.","You study with pleasure and you like explaining what you learned. It only finds a use across the table from somebody else: an associate, a spouse, a foreigner who corrects you. An argument with them teaches you more than three books."
"mercury","9","sun","11","Мислите нашироко и се интересувате от неща, които не ви влизат в деня. Хората, които ги разбират, се намират в компаниите: сдружения, курсове, общности от познати. Един такъв кръг ви замества цял университет.","You think widely and take an interest in things that have nothing to do with your day. The people who understand them are found in groups: societies, courses, communities of acquaintances. One such circle stands in for a whole university."
"mercury","9","venus","1","Обичате да учите и приказката ви лесно отива в големите теми. Но каквото сте прочели, се вижда по вас: как говорите, как се държите, какво избирате. Знанието тук е и част от вида ви.","You like learning and your conversation drifts easily into the big subjects. What you have read shows on you, though: how you speak, how you carry yourself, what you choose. Knowledge here is part of how you look."
"mercury","9","venus","2","Интересува ви далечното и все нещо доучвате. Хубавото е, че от него излизат пари: превод, курс, клиент отвън, умение, което малко хора имат. Продавайте наученото, вместо да го разказвате безплатно.","What is far away interests you and you are always finishing off some course. The good part is that money comes out of it: a translation, a class, a client from abroad, a skill few people have. Sell what you learned instead of telling it away for free."
"mercury","9","venus","4","Мислите за далечни места и четете за тях с удоволствие. Но каквото научите, го носите вкъщи: подреждате го, разказвате го на своите, оставяте го след себе си. Тук пътят винаги свършва на прага.","You think about far places and read about them with pleasure. Whatever you learn, though, you carry home: you arrange it there, tell your own people, leave it behind you. The road here always ends at your own doorstep."
"mercury","9","venus","5","Ученето ви е удоволствие, не задължение, и се вижда. Разказвате наученото така, че и деца да го слушат. Тук е добре да учите каквото ви е забавно — иначе не ви държи.","Study is a pleasure for you rather than a duty, and it shows. You tell what you learned in a way that even children will sit through. Learn what amuses you here — anything else does not hold you."
"mercury","10","sun","8","Изкарвате името си с думи — обяснявате, пишете, преговаряте. А напредъкът ви идва през тежките въпроси: наследство, ревизия, кризата на някой друг. Влизате там, оправяте я и вече ви знаят.","You make your name with words — explaining, writing, negotiating. Your advance comes through the heavy matters: an inheritance, an audit, somebody else's crisis. You walk in, sort it out, and after that they know you."
"mercury","10","sun","12","Работата ви е с думи и хартия и вие сте добри в нея. Само че гордостта си я държите настрана — не искате да ви ръкопляскат, искате да е свършено. Затова и най-важните разговори ги водите без свидетели.","Your work is words and paper, and you are good at it. Your pride, though, you keep to one side — you do not want applause, you want the thing done. That is why you hold the important conversations with no witnesses."
"mercury","10","venus","2","Работата ви е да говорите и да пишете и ви личи, че го умеете. Мерилото обаче е просто: колко ви плащат за една дума. Вдигайте цената, вместо да чакате да я вдигнат заради вас.","Your work is to talk and to write, and it shows that you are good at it. The measure of it is simple, though: what they pay you for a word. Raise your price rather than waiting for somebody to raise it for you."
"mercury","10","venus","3","Издигате се с приказка и с добре написано изречение. А случва се отблизо: през съседа, през колегата, през малката услуга, направена днес. Големите планове тук вървят с дребните обаждания.","You rise by talking and by a well-written sentence. It happens close to home, though: through the neighbour, the colleague, the small favour done today. Big plans here move on small phone calls."
"mercury","10","venus","5","Знаят ви като човек, който говори добре пред хора. Но напредвате, когато ви е забавно: направите ли си работата игра, веднага ви се получава. Стане ли ви безинтересно, пада и качеството.","You are known as somebody who speaks well in front of people. You get ahead when you are enjoying it, though: turn the job into a game and it starts to work at once. The moment it bores you, the quality drops."
"mercury","10","venus","6","Името ви се прави с думи, но се държи от делника. Идвате навреме, довършвате, отговаряте на съобщенията — и точно това ви пази репутацията. Големите приказки без този ред бързо се изтриват.","Your name is made with words but it is held up by ordinary weekdays. You turn up on time, you finish, you answer the messages — and that is precisely what protects your reputation. Big talk without that routine rubs out fast."
"mercury","11","sun","1","Между приятели вие сте гласът — човекът, който изрича общото. Само че тежестта е ваша лична: групата се разпада, ако вие замълчите. Не чакайте някой да ви даде думата, взимайте я.","Among friends you are the voice — the one who says out loud what everybody thinks. The weight of it is yours alone, though: the group falls apart if you go quiet. Do not wait to be given the floor; take it."
"mercury","11","sun","9","Обичате да мислите заедно с други и от компанията ви идват идеите. Но те се сбъдват някъде другаде — в чужд град, в ново учене, при човек, който вярва в друго. Стойте близо до приятели, които са тръгвали.","You like thinking together with other people and the ideas come from the crowd. They come true somewhere else, though — in another town, in a new course of study, with someone who believes something different. Keep close to the friends who have actually set off."
"mercury","11","venus","3","В компания ви е добре и приказката ви е лека. Кръгът ви обаче се държи от дребните обаждания: попитахте ли как е, писахте ли за рождения ден. Спрете ли, приятелите тихо се разпръсват.","You are at your best in company and the talk comes easily. Your circle is held together by the small calls, though: did you ask how they are, did you write for the birthday. Stop, and friends quietly scatter."
"mercury","11","venus","4","Обичате да сте между хора и все имате какво да предложите. Но приятелството ви става истинско вкъщи: сложена маса, отворена врата, разговор до късно. Тук гостите ви струват повече от познанствата.","You like being among people and you always have something to offer. Friendship becomes real at your place, though: a table laid, a door left open, talk until late. Guests here are worth more to you than acquaintances."
"mercury","11","venus","6","Между приятели се чувствате на място и оттам ви идват идеите. Но кръгът ви се оформя от работата: колеги, съученици, хора от една смяна. Тук дружбата се проверява с една свършена услуга.","Among friends you feel in place and the ideas come from there. Your circle is shaped by the work, though: colleagues, classmates, people off the same shift. Friendship here gets tested by one favour actually done."
"mercury","11","venus","7","Говорите с много хора и рядко оставате сами за дълго. Но от цялата компания един човек ви е нужен наистина. Изберете го и не го смесвайте с останалите.","You talk to a lot of people and you rarely stay alone for long. Out of that whole crowd, though, there is one person you actually need. Choose them, and do not mix them in with the rest."
"mercury","12","sun","2","Мислите повече, отколкото казвате, и най-хубавите си идеи държите за себе си. Проверката им обаче е груба и проста: влязло ли е нещо в джоба, или не. Извадете една от тях на светло и я оставете да си изкара хляба.","You think more than you say and you keep your best ideas to yourself. The test of them is crude and simple, though: did anything come into your pocket or not. Bring one of them out into the open and let it earn its keep."
"mercury","12","sun","10","Подготвяте се мълчаливо и четете сами, без да обявявате какво правите. Но то не остава скрито: рано или късно ви търсят точно за наученото на тъмно. Затова се гответе, като че някой ще ви пита пред хора.","You prepare in silence and read alone, without announcing what you are doing. It does not stay hidden, though: sooner or later they want you precisely for what you learned in the dark. So get ready as if somebody will question you in front of people."
"mercury","12","venus","4","Мислите тихо и не обявявате какво ви минава през главата. Успокоявате се вкъщи — там мълчанието ви е на място, а не тежест. Дайте си ъгъл, в който никой не ви пита нищо.","You think quietly and you do not announce what goes through your head. Home is where you settle — there the silence suits you instead of weighing on you. Give yourself a corner where nobody asks you anything."
"mercury","12","venus","5","Държите мислите си за себе си и рядко ги казвате наведнъж. Но те искат изход през нещо хубаво: рисунка, песен, игра с дете, дълго писано писмо. Направите ли го, вътре олеква.","You keep your thoughts to yourself and rarely let them out all at once. They want a way out through something lovely, though: a drawing, a song, playing with a child, a long letter written by hand. Do it and the inside lightens."
"mercury","12","venus","7","Не разказвате всичко и обикновено имате причина. Но има един човек, пред когото трябва да го изкарате — иначе го въртите с години. Изберете го внимателно и после му се доверете.","You do not tell everything and you usually have a reason. There is one person you have to bring it out in front of, though — otherwise you turn it over for years. Choose them carefully and then trust them."
"mercury","12","venus","8","Мълчите за важното и не се хвалите с наученото. Каквото ви е приятно, е скрито: близост, доверие между двама, неща, които не се обявяват. Само гледайте да не влезете тихо в чужд дълг.","You keep quiet about what matters and you do not boast about what you know. What you enjoy is hidden: closeness, trust between two people, things nobody announces. Just see that you do not quietly step into somebody else's debt."
