"planet","house","ruler","ruler_house","bg","en"
"sun","11","mars","7","Все някой ви излиза срещу и точно тази борба ви събира хората: избират страна и застават до вас. Открит противник ви върши повече работа от десет ласкатели. Само не търсете противник, когато няма.","Someone always stands against you, and that fight is what gathers your people; they pick a side and stand with you. An open opponent does you more good than ten flatterers. Just do not go looking for one when there is none."
"sun","11","mars","8","Приятелствата ви минават през пари, които не са ваши: общ дълг, заем, риск, поет заедно. Влизате смело, а после се води битка за всяка стотинка. Подпис и ясна сметка ви пазят повече от доверието.","Your friendships run through money that is not yours: a shared debt, a loan, a risk taken together. You go in bold and then there is a battle over every coin. A signature and a clear account protect you better than trust does."
"sun","11","mars","9","Своите хора намирате в спор за нещо голямо: вяра, право, идея, чужда страна. Тръгвате далеч и там се събирате с онези, които мислят като вас. Само не превръщайте всяко убеждение в кауза за война.","You find your people in an argument about something big: faith, law, an idea, a foreign country. You go far and there you meet the ones who think as you do. Just do not turn every conviction into a cause for war."
"sun","11","mars","10","Кръгът ви се събира около това, което гоните в работата: съюзници, докато вървите нагоре, съперници, щом стигнете. Победата ви носи хора, носи и завист. Гледайте кого сте прескочили, той помни.","Your circle forms around what you are chasing at work: allies while you climb, rivals once you arrive. A win brings you people and it brings you envy. Remember whom you stepped over, because he remembers."
"sun","11","mars","11","Сред хора вие сте моторът: вие вдигате, вие подкарвате и вие пак се карате първи. Общото дело върви, докато има кого да надвиете, и спира, щом всички се съгласят. Дръжте темпото, но не и всяка битка.","Among people you are the engine: you lift it, you start it, and you are also first into the fight. A shared plan moves while there is something to beat and stalls the moment everyone agrees. Keep the pace, but not every battle."
"sun","11","mars","12","Част от битките ви никой не вижда: врагът е скрит, а приятелят помага тихо. Разбирате кой какъв е обикновено със закъснение. Не отговаряйте на всяко ужилване, някои сами си минават.","Some of your fights nobody sees: the enemy is hidden and the friend helps quietly. You usually work out who is which a little too late. Do not answer every sting; some of them pass on their own."
"sun","11","jupiter","1","Хората ви вярват от първия път и това ви отваря врати цял живот. Достатъчно е да се появите и някой ще ви подаде ръка. Пазете се само от обещания, по-големи от вас.","People trust you at first sight, and that opens doors your whole life. You only have to show up and someone reaches out a hand. Just beware of promising more than you are."
"sun","11","jupiter","2","Приятелите ви носят печалба: съвет, поръчка, добра дума на правилното място. Оттам ви влизат пари по-лесно, отколкото от труд. Дайте и вие, иначе кранчето се затваря.","Your friends bring profit: advice, a commission, a good word in the right place. Money reaches you through them more easily than through labour. Give something back, or the tap closes."
"sun","11","jupiter","3","Голямата помощ ви идва отблизо: брат, съученик, човек през две улици. Едно обаждане ви върши работа за месеци напред. Затова говорете с хората, вие печелите от приказка.","The big help comes from nearby: a brother, a schoolmate, someone two streets over. One phone call does you months of good. So keep talking to people; conversation pays for you."
"sun","11","jupiter","4","Родът ви дава кръга: име, къща, познати от бащина страна. Приемате широко и на масата ви винаги има повече хора, отколкото столове. Само не давайте дома си на всеки, който помоли.","Your family gives you the circle: a name, a house, people known through your father's side. You take people in broadly, and there are always more guests than chairs. Just do not hand your home to everyone who asks."
"sun","11","jupiter","5","Печелите приятели през радост: деца, любов, сцена, нещо, което създавате. Хората идват, защото с вас е весело и щедро. Внимавайте с големите залози, направени пред публика.","You win friends through joy: children, love, a stage, something you make. People come because your company is generous and fun. Be careful with big bets made in front of an audience."
"sun","11","jupiter","6","Помощта ви идва през работата, която вършите всеки ден: шеф, колега, човек, който ви е видял как работите. Не се налага да я търсите, тя ви намира на място. Само не поемайте повече, отколкото можете да носите.","Your help arrives through the work you do every day: a boss, a colleague, someone who saw how you work. You do not have to hunt for it, it finds you on the job. Just do not take on more than you can carry."
"sun","11","jupiter","7","Големите ви късмети минават през един човек до вас: съдружник, съпруг, някой, който ви вкарва в правилните кръгове. Сами не бихте стигнали до тези хора. Изберете добре и после дръжте думата си.","Your big luck comes through one person beside you: a business partner, a spouse, someone who takes you into the right rooms. On your own you would never reach those people. Choose well and then keep your word."
"sun","11","jupiter","8","Дават ви чуждото: инвеститор, наследство, банка, нечия щедрост след загуба. Кръгът ви е богат и от него идват суми, не съвети. Четете дребния шрифт, преди да благодарите.","What comes to you belongs to someone else: an investor, an inheritance, a bank, somebody's generosity after a loss. Your circle is well off, and what comes from it is sums rather than advice. Read the small print before you say thank you."
"sun","11","jupiter","9","Вашите хора ги намирате далеч: в друга държава, в университет, в храм, около един учител. Оттам идват и покровителите, и голямата идея. Стоите ли на едно място, малко ви се случва.","You find your people far off: another country, a university, a temple, around one teacher. That is where both the patrons and the big idea come from. Stay in one place and little happens to you."
"sun","11","jupiter","10","Има кой да ви издигне: човек с положение ви взема под око и това решава много. Кръгът ви е горе и оттам ви подават ръка. Не се дръжте, като че сте стигнали сами.","Someone lifts you: a person with standing takes notice of you, and that decides a great deal. Your circle sits above you and that is where the hand comes from. Do not behave as if you got there alone."
"sun","11","jupiter","11","Приятелите ви са ви най-голямото богатство и вие го знаете. Все ще се намери кой да помогне, дори когато не сте попитали. Само не разчитайте на това толкова, че да спрете да се стараете.","Your friends are your greatest wealth and you know it. Someone always turns up to help, even when you did not ask. Just do not lean on it so hard that you stop trying."
"sun","11","jupiter","12","Добрината, която ви се случва, идва отдалеч и без обяснение: някой се е застъпил, без да ви каже. Такива хора не се показват и не искат нищо в замяна. Правете и вие тихо добро, при вас се връща.","The good that happens to you comes from out of sight and without explanation: someone spoke for you and never mentioned it. People like that do not show themselves and want nothing back. Do your own good quietly; with you it returns."
"sun","11","saturn","1","Сами си държите кръга затворен: трудно пускате човек и после трудно го изпускате. Дълго ви е студено на хората, а щом приемете някого, е за години. Не чакайте да ви поканят, вие правете първата стъпка.","You keep the circle shut yourself: you let people in slowly and then you rarely let them go. You stay cool towards people for a long time, and once you accept someone it is for years. Do not wait to be invited; make the first move."
"sun","11","saturn","2","Приятелството при вас минава през сметки: кой дължи, кой е върнал, кой не е. Пазите се да не давате и заради това ви смятат за твърди. Дайте поне веднъж, без да мерите, и ще видите разлика.","Friendship runs through accounts with you: who owes, who paid back, who did not. You guard against giving, and people read that as hard. Give once without measuring and you will see the difference."
"sun","11","saturn","3","С близките наоколо е хладно: брат, съсед, стар съученик, все нещо стои между вас. Връзката се държи от задължение, не от желание. Едно обаждане месечно свършва повече от дълго мълчание.","Things are cool with the people nearby: a brother, a neighbour, an old schoolmate, something always stands between you. The tie holds out of duty rather than desire. One call a month does more than a long silence."
"sun","11","saturn","4","Семейството ви стеснява кръга: какво ще кажат, кой е приет, кой не е. Дълго носите чужди правила и заради тях изпускате хора. Позволете си кръг, който няма нищо общо с дома.","Family narrows your circle: what will be said, who is accepted, who is not. You carry other people's rules for years and lose friends because of them. Allow yourself a circle that has nothing to do with home."
"sun","11","saturn","5","Не ви е леко да се веселите с хора, стои ви като задача, а не като удоволствие. Децата, играта и любовта идват при вас по-късно и с повече тежест. Отпуснете се веднъж и ще ви приемат по-лесно.","Having fun with people does not come easy; it sits on you like a task rather than a pleasure. Children, play and love reach you later and with more weight. Let go once and you are taken in far more easily."
"sun","11","saturn","6","Хората ви идват от работата и остават заради нея: общ труд, общ график, обща умора. Приятелството ви се доказва с години, не с приказки. Гледайте здравето си, защото носите и чуждото.","Your people come from work and stay because of it: shared labour, shared hours, shared tiredness. Friendship with you is proved over years, not in conversation. Watch your health, because you carry other people's load as well."
"sun","11","saturn","7","Един човек до вас определя кой влиза и кой не, и обикновено казва не. Договор, брак или дълго задължение стоят между вас и хората. Уговорете си свободата отначало, после се сменя трудно.","One person beside you decides who gets in, and usually says no. A contract, a marriage or a long obligation stands between you and other people. Agree on your freedom at the start; later it is hard to change."
"sun","11","saturn","8","Общите пари са тежката част: дългове, наследства, стари сметки с хора, които са ви били близки. Тук се губят приятелства и вие го знаете от опит. Не влизайте в чужди задължения от съжаление.","Shared money is the heavy part: debts, inheritances, old accounts with people who used to be close. This is where friendships go, and you know it from experience. Do not step into someone else's obligations out of pity."
"sun","11","saturn","9","Хората ви са далеч и виждането с тях иска време, пари и уговорка. Ученето и чужбината ви дават кръга, но бавно и с изпити. Каквото спечелите там, го задържате дълго.","Your people are far away and seeing them takes time, money and an arrangement. Study and foreign places give you the circle, slowly and with examinations. What you gain there, you keep for a long time."
"sun","11","saturn","10","Влизате в кръга през дълга работа: доказвате се, чакате, изкарвате години. Хората горе ви приемат късно, но тогава сериозно. Не се отказвайте точно преди да ви пуснат.","You get into the room through long work: you prove yourself, you wait, you put in the years. The people above accept you late and then in earnest. Do not give up right before they open the door."
"sun","11","saturn","11","Приятелите ви са малко, стари и проверени, и точно затова държат. Новите идват трудно и вие не бързате да се отваряте. С годините това се оказва предимство, не липса.","Your friends are few, old and tested, and that is exactly why they hold. New ones come hard and you are in no hurry to open up. With the years this turns out to be an advantage, not a lack."
"sun","11","saturn","12","Дълго ви се струва, че сте сами, дори когато има хора наоколо. Помощта идва отдалеч, тихо и със закъснение. Не се затваряйте съвсем, оттам се излиза трудно.","For a long time it feels as if you are alone, even with people around you. Help comes from out of sight, quietly and late. Do not shut the door completely; that is a hard place to come back from."
