"planet","house","ruler","ruler_house","bg","en"
"mars","6","sun","10","Пробивате с вършене, не с приказки, и хората го знаят. Началникът и името ви решават колко ще опънете, а вие опъвате повече от нужното. Не оставяйте доказването да изяде здравето ви, защото тези години не се връщат.","You break through by doing, not by talking, and people know it. A boss and your own name decide how hard you pull, and you pull harder than necessary. Do not let proving yourself eat your health; those years do not come back."
"mars","6","sun","11","Приемате чуждата задача като своя, щом идва от приятел, и после ви е криво, че никой не се е засилил колкото вас. Хващате се, преди да сте попитали колко часа ще ви струва. Изберете двама-трима, за които наистина си струва, и стига.","You take on somebody else's job as your own the moment a friend asks, and then it stings that nobody went at it as hard as you did. You commit before asking how many hours it will cost. Pick the two or three genuinely worth it, and stop there."
"mars","6","sun","12","Голяма част от труда ви никой не вижда и вие се сърдите тихо, вместо да го кажете. Работите най-бързо, когато сте сами и никой не влиза в стаята. Липсата на сън ви струва повече от всяка тежка смяна; там се пречупвате.","A great deal of your effort is seen by nobody, and you sulk quietly instead of saying so. You work fastest alone, with nobody coming into the room. Lost sleep costs you more than any hard shift; that is where you break."
"mars","6","moon","1","Работите на пристъпи: докато има настроение, местите планини, после сядате и не искате да ви говорят. Тялото ви казва истината преди вас, защото щом заболи, значи сте карали три дни на инат. Отвън никой не ви спира, а трябва някой да ви спре.","You work in bursts: while the mood holds you move mountains, then you sit down and want nobody to speak to you. Your body tells the truth before you do, because when it hurts you have been running on stubbornness for three days. Nothing stops you from outside, and something needs to."
"mars","6","moon","2","Хващате се яростно за работа, когато чекмеджето изтъни, и отпускате, щом се напълни. Ядете набързо между две задачи и после се чудите защо ви е тежко. Сложете си истинско ядене в деня: не е глезотия, а част от работата.","You attack the work when the drawer gets thin and you ease off once it fills again. You eat in a hurry between two tasks and then wonder why you feel heavy. Put a real meal in the day; it is not pampering, it is part of the job."
"mars","6","moon","3","Тръгвате бързо, щом чуете какво трябва, и обикновено сте на път, докато другите още обмислят. Дребните ходения, съобщенията, брат или съседка решават кой ден ще ви е тежък. Кажете го веднага и тихо, вместо да го носите два дни и после да избухнете.","You set off fast the moment you hear what is needed, and you are usually on the road while others are still weighing it. Short errands, messages, a sibling or a neighbour decide which day will be a hard one. Say it at once and quietly, instead of carrying it two days and then blowing up."
"mars","6","moon","4","Не можете да работите, ако вкъщи не е спокойно: първо гасите там, после хващате своето. Пренасяте напрежението от работата на масата и вдигате тон за смачкана риза. Изспите ли се в собствената си стая, силите ви се връщат наведнъж.","You cannot work if home is unsettled: you put out the fire there first, then get to your own things. You carry the pressure from work to the kitchen table and raise your voice over a creased shirt. Sleep properly in your own room and the strength comes back all at once."
"mars","6","moon","5","Върви ви, когато има кого да зарадвате и кой да види свършеното. Децата и играта ви държат в движение, но и ви изяждат часовете, а вие после ги наваксвате нощем. Умората ви идва от бързането, не от работата.","It goes well when there is somebody to please and somebody to see the result. Children and play keep you moving, and they eat your hours, which you then make up at night. Your tiredness comes from the rushing, not from the work."
"mars","6","moon","6","Всеки ден ви е различен: днес свършвате за три часа онова, което вчера не е тръгнало цял ден. Грижите се за хора и не се пазите, докато тялото не ви прати вкъщи. Тук няма кой да ви наложи ритъм, затова сами си го измисляте отново и отново.","Every day is different: today you finish in three hours what would not move all yesterday. You look after people and spare yourself nothing until the body sends you home. Nobody here imposes a rhythm on you, so you invent it again and again."
"mars","6","moon","7","Темпото ви се качва или пада според човека до вас: добър партньор и работите леко, кисел клиент и се биете цял ден. Усещате настроението му, преди да е казал дума, и вече сте настръхнали. Не още търпение ви трябва тук, а половин метър разстояние.","Your pace rises or falls with whoever is beside you: a good partner and the work is light, a sour client and you fight all day. You feel their mood before they speak and you are bristling already. What you need here is not more patience but half a metre of distance."
"mars","6","moon","8","Влизате в неща, които хората крият, и се захващате без много колебание. Носите чуждия страх вкъщи и нощем той не ви оставя да заспите. Тялото ви не е склад за чужди тежести.","You go into what people hide and you take hold of it without much hesitation. You bring other people's fear home and at night it will not let you sleep. Your body is not a warehouse for other people's weight."
"mars","6","moon","9","Един и същ изглед през прозореца ви прави заядливи, затова все търсите път, курс, друг град. Хващате се с хъс за нещо ново и го изпускате, щом стане еднообразно. Смяната на въздух ви оправя повече от една свободна събота.","The same view out of the window makes you snappish, so you keep looking for a road, a course, another city. You seize something new with appetite and let it go the moment it turns monotonous. A change of air fixes you more than one free Saturday."
"mars","6","moon","10","Опъвате най-силно пред хора и точно затова спирате по-късно, отколкото трябва. Похвалата ви пали, а една студена дума от началник ви разваля цялата седмица. Името се пази с вършене, но здравето се пази с навреме прибиране.","You pull hardest in public view, which is exactly why you stop later than you should. Praise fires you up and one cold word from a boss ruins your whole week. A name is kept by doing; health is kept by going home on time."
"mars","6","moon","11","Работите яростно за своите и после ви е криво, че сте останали сами на въжето. В група ви е леко, сами се предавате по-бързо. Проверявайте кого влачите, преди да сте се хванали.","You work fiercely for your own people and then it stings that you are left alone on the rope. In a group it comes easily; on your own you give up faster. Check who you are carrying before you take the job on."
"mars","6","moon","12","Работите тихо и сами, и там ви е най-бързо, но и най-незабелязано. Гневът от деня остава вътре и излиза като безсъние или като тежест в стомаха. Изкарайте го навън пред един човек, докато е още дребен.","You work quietly and alone, and that is where you are fastest and least noticed. The day's anger stays inside and comes out as sleeplessness or a weight in the stomach. Get it out to one person while it is still small."
"mars","6","mercury","1","Мислите с ръцете си: докато обяснявате, вече сте започнали. Не понасяте дълги встъпления и го отрязвате с една рязка дума. Внимавайте с нервите, защото главата ускорява, а тялото после иска сметка.","You think with your hands: while you are still explaining, you have already begun. Long preambles are unbearable and you cut them off with one blunt word. Mind your nerves, because the head speeds up and the body collects the debt later."
"mars","6","mercury","2","Пресмятате всяка задача колко струва и за колко време се изкарва. Спорите за цена без притеснение и рядко ви минават втори път. Само не търгувайте със съня си, защото тази сметка излиза винаги на червено.","You work out what every job costs and how long it takes to earn. You argue over a price without embarrassment and people rarely try it on twice. Just do not trade away your sleep; that account always comes out red."
"mars","6","mercury","3","Три задачи вървят наведнъж и вие ги местите между телефона и пътя. Отговаряте рязко на съобщение и после половин ден оправяте недоразумението. Няколко минути тишина ви помагат повече от още едно обаждане.","Three jobs run at once and you shift them between the phone and the road. You answer a message sharply and then spend half a day patching up the misunderstanding. A few minutes of silence help you more than one more call."
"mars","6","mercury","4","Оправяте нещата вкъщи с ръце и с инструмент, вместо да чакате майстор. Работите от кухненската маса и оттам командвате целия ден. Разправия у вас ви събаря темпото по-силно, отколкото сте склонни да признаете.","You fix things at home with your hands and a tool rather than waiting for a tradesman. You work from the kitchen table and run the whole day from there. A row in the house knocks your pace down harder than you care to admit."
"mars","6","mercury","5","Дайте си срок и играта започва; без него задачата ви отегчава още на втория час. Измисляте как да стане с два хода по-малко и после го правите бързо. Спорът за дребно с дете или с приятел ви коства повече сила от самата работа.","Set yourself a deadline and the game begins; without one the task bores you by the second hour. You work out how to do it in two moves fewer and then do it fast. Bickering over trifles with a child or a friend costs you more strength than the work itself."
"mars","6","mercury","6","Списъкът ви е дълъг, темпото е високо, а зачеркването на редове ви е малката награда. Забелязвате всяка небрежност и езикът ви я казва, преди да сте помислили. Краят на деня е решение, не звънец; вземете го, докато още ви е останало нещо.","Your list is long, your pace is high, and crossing lines off it is the small reward. You notice every bit of sloppiness and your tongue says so before you have thought. The end of the day is a decision, not a bell; make it while there is still something left of you."
"mars","6","mercury","7","Всичко минава през уговорка: кой какво поема, докога и за колко. Спорите с човека отсреща, докато не стане ясно, и чак тогава работата тръгва леко. Пишете го, вместо да го помните, и спестявате и време, и нерви.","Everything goes through an agreement: who takes what, by when, for how much. You argue with the person opposite until it is clear, and only then does the work run easily. Write it down instead of remembering it, and you save both time and temper."
"mars","6","mercury","8","Влизате в чужди сметки и стари папки и не спирате, докато не намерите къде е дупката. Не ви е страх да кажете неприятното и точно за това ви търсят. Само не режете на един дъх: което днес приключвате, утре може да ви е нужно.","You go into other people's accounts and old files and you do not stop until you find where the hole is. You are not afraid to say the unpleasant part, and that is what they come to you for. Just do not cut in one breath; what you close today you may need tomorrow."
"mars","6","mercury","9","Питате, четете и после го правите по-добре от указаното, дори когато никой не е искал. Спорите за правилния начин и не отстъпвате, защото сте проверили. Работа ви идва отдалеч: друг град, друг език, някой, когото не сте виждали.","You ask, you read, and then you do it better than the instructions, even when nobody asked. You argue about the right method and give no ground, because you checked. Work reaches you from far off: another city, another language, somebody you have never met."
"mars","6","mercury","10","Свършеното говори вместо вас и вие държите то да е записано и да се вижда. Отчети, срокове и началник, който гледа, решават колко бързо карате. Пазете си съня, защото и най-хубавият доклад не се пише от изтощен човек.","What you finish speaks for you, and you want it written down and visible. Reports, deadlines and a boss who is watching decide how fast you drive. Guard your sleep, because no good report was ever written by an exhausted person."
"mars","6","mercury","11","Задачите ви идват през група: кой кого познава и кой какво е чул. Хващате се бързо, преди да сте попитали дали изобщо е ваша работа. Едно ясно „не“ на седмица ви спасява цялата останала.","Your jobs arrive through the group: who knows whom and who heard what. You commit fast, before asking whether it is your job at all. One clear no a week saves you all the rest of it."
"mars","6","mercury","12","Свършвате най-много, когато телефонът мълчи и никой не влиза при вас. Мислите се въртят и нощем, и точно тогава идват решенията, но и безсънието. Спрете главата преди тялото, иначе лягате и продължавате да работите.","You get most done when the phone is quiet and nobody comes in. Your thoughts keep turning at night, and that is when the answers arrive and so does the insomnia. Stop the head before the body, or you lie down and go on working."
"mars","6","venus","1","Хващате се бързо, но искате да ви е приятно, докато го правите, защото грозна стая и кисел човек ви убиват желанието. Държите да изглеждате в ред дори когато сте капнали. Тук вие си вдигате темпото и вие трябва да си кажете, че е стигнало.","You start fast, but you want it pleasant while you do it, because an ugly room and a sour person kill the appetite. You mean to look presentable even when you are on your knees. You set the pace here, and you are the one who has to say enough."
"mars","6","venus","2","Работите здраво за неща, които се пипат: хубава стая, добро ядене, спокойни пари. Хващате се и за неприятното, ако накрая ще си купите нещо свястно. Не се пресилвайте за дребни суми; после ги давате за оправяне на гърба.","You work hard for things you can touch: a nice room, good food, quiet money. You will take the unpleasant work if there is something decent to buy at the end. Do not overdo it for small sums; you spend them later on fixing your back."
"mars","6","venus","3","Уреждате нещата с една хубава дума и после ги вършите бързо, без много обяснения. Кажете ли го остро на близък човек, цял ден ви е неудобно. Кратките отскоци и приказката между две задачи ви държат в добра форма.","You settle things with one pleasant word and then do them fast, without much explaining. Say it sharply to somebody close and you feel awkward for the rest of the day. Short trips and a chat between two jobs keep you in decent shape."
"mars","6","venus","4","Пипате къщата с ръце: боядисвате, местите, оправяте, и не ви се чака. Работите с охота, когато мястото е подредено и мирише хубаво. Скарате ли се у вас, и навън не ви върви; първо оправете там.","You work on the house with your hands: painting, moving, mending, and waiting does not suit you. You work with appetite when the place is tidy and smells good. Fall out at home and nothing goes right outside either; sort that first."
"mars","6","venus","5","Има ли в задачата нещо за правене с ръце и за гледане накрая, стоите над нея с часове. Без удоволствие темпото ви пада наполовина още преди обед. Спортът и играта изгарят напрежението, което иначе изкарвате върху някого.","If a task has something to make by hand and something to look at when it is done, you sit over it for hours. Without pleasure your pace halves before noon. Sport and play burn off the tension you would otherwise take out on somebody."
"mars","6","venus","6","Работите бързо, но по свой ред и с чисти, наточени инструменти. Дребната услуга е вашият начин да кажете, че някой ви е важен, и я правите, преди да са я поискали. Тук няма кой да ви пази, сами избирате кога да спрете, а често забравяте.","You work fast, but in your own order and with clean, sharp tools. A small favour is how you say somebody matters, and you do it before they ask. Nobody protects you here; you choose when to stop, and you often forget to."
"mars","6","venus","7","Опъвате двойно, когато отсреща има човек, който ще види свършеното. С партньор или клиент или се разбирате бързо, или се сблъсквате; средно положение няма. Кажете си цената отначало, вместо да се стараете, за да ви обичат.","You pull twice as hard when there is somebody who will see the result. With a partner or a client it is quick agreement or a collision; there is no middle. Name your price at the start instead of working hard to be liked."
"mars","6","venus","8","Работата ви е около дългове, наследства и неща, които никой не иска да обсъжда на глас. Умеете да сложите ред там с мека дума и с твърда ръка. Само не внасяйте чуждото напрежение в собствения си сън.","Your work sits around debts, inheritances and matters nobody wants to discuss out loud. You know how to put order in there with a soft word and a firm hand. Just do not take other people's tension into your own sleep."
"mars","6","venus","9","Хващате се с хъс за работа, която ви води някъде: друг град, чужд език, нещо ново за научаване. Еднообразието ви вкисва и тогава първо страда най-близкият колега. Пътят ви оправя по-бързо от лежането вкъщи.","You throw yourself into work that leads somewhere: another city, another language, something new to learn. Sameness sours you, and the nearest colleague suffers first. The road fixes you faster than lying about at home."
"mars","6","venus","10","Държите свършеното да е и добре направено, и хубаво на вид, защото хората ще го видят. Стараете се пред началник повече, отколкото признавате, и после сте капнали. Приятното име се пази с мярка, не с още една смяна.","You want what you finish to be both well made and good to look at, because people will see it. You try harder in front of a boss than you admit, and afterwards you are wrung out. A pleasant reputation is kept by measure, not by one more shift."
"mars","6","venus","11","Влизате в задачи, защото приятел е помолил, и работите за него като за себе си. После ви дразни, че не всички държат същото темпо. Оставяйте си по един ден, в който не сте на разположение на никого.","You take jobs on because a friend asked, and you work for them as if for yourself. Then it irritates you that not everybody keeps the same pace. Keep one day when you are at nobody's disposal."
"mars","6","venus","12","Работите най-леко, когато сте сами и никой не ви наднича през рамото. Много от хубавото, което правите, остава невидимо, а вие мълчите, вместо да го кажете. Умората ви е тиха, усеща се късно и наведнъж, затова си пазете съня.","You work most easily alone, with nobody looking over your shoulder. Much of the good you do stays invisible, and you keep quiet instead of mentioning it. Your tiredness is quiet: it arrives late and all at once, so guard your sleep."
"mars","6","jupiter","1","Захващате повече, отколкото един човек може да свърши, и все пак го свършвате. Обещавате широко, защото в момента наистина вярвате, че ще смогнете. Тялото ви понася много, но не безкрайно, и не чакайте да ви го каже с болка.","You take on more than one person can finish, and somehow you finish it. You promise generously, because in the moment you truly believe you will manage. Your body takes a great deal, but not endlessly, and do not wait for it to tell you in pain."
"mars","6","jupiter","2","Работите с апетит, когато има какво да се спечели, и харчите с още по-голям апетит. Растете през работа, която други смятат под достойнството си. Гледайте да не се разплуете от бързо ядене и седене; това е първата сметка тук.","You work with appetite when there is something to gain, and you spend with an even bigger one. You grow through work others think beneath them. Watch the weight that comes from fast food and sitting; that is the first bill here."
"mars","6","jupiter","3","Обяснявате широко, обещавате бързо и после тичате, за да го изпълните. Дребните ходения ви се събират в цял ден, а вие пак казвате „да“ на още едно. Едно „не“ навреме ви спестява три извинения после.","You explain expansively, promise quickly, and then run to make it good. Small errands pile into a whole day and you still say yes to one more. One no on time saves you three apologies later."
"mars","6","jupiter","4","Носите на плещите си повече хора, отколкото се очаква от вас, и повечето са ваши. Къщата, роднините, всичко се крепи на това, че вие не спирате. Дайте си вечер, в която никой не ви вика по име.","You carry more people on your back than anybody expects, and most of them are family. The house, the relatives, all of it stands on the fact that you do not stop. Give yourself an evening when nobody calls your name."
"mars","6","jupiter","5","Впрягате се с радост, щом има кого да зарадвате, и се увличате, докато не остане време за вас. Спортът и правенето с ръце ви държат, но и там прекалявате. Мярката е трудната част, не желанието.","You throw yourself in gladly when there is somebody to delight, and you get carried away until no time is left for you. Sport and making things keep you going, and you overdo those too. Measure is the hard part, not willingness."
"mars","6","jupiter","6","Работите като за двама и после се сърдите, че часовете не стигат. Учите занаята, докато го вършите, и точно затова напредвате бързо. Тук няма кой да ви ограничи, затова си сложете таван, преди тялото да го сложи вместо вас.","You work like two people and then resent that the hours do not stretch. You learn the trade while doing it, which is exactly why you get good fast. Nobody sets a limit for you here, so set your own ceiling before the body sets it for you."
"mars","6","jupiter","7","Влизате в задачата щедро и после откривате, че другият е поел по-малко. С партньор и клиент ви е леко, докато не стане дума кой колко носи. Уговаряйте се тясно, дори когато ви е неудобно.","You come into a job generously and later discover the other side took on less. Partners and clients are easy for you, right up to the question of who carries how much. Make the terms tight, even when it feels awkward."
"mars","6","jupiter","8","Работата ви пипа чужди пари и чужди рискове, а вие обичате да е на голямо. Печелите там, където други се страхуват да влязат, и понякога губите точно толкова. Едно решение, взето за една вечер, после се плаща с месеци лош сън.","Your work touches other people's money and other people's risk, and you like it at scale. You win where others are afraid to step in, and sometimes you lose the same amount. A decision made in one evening is paid for with months of bad sleep."
"mars","6","jupiter","9","Работата ви разширява: път, непознати хора, ново знание, и вие бързате към всичко наведнъж. Вярвате в това, което правите, и затова карате, докато не капнете. Учете се да спирате по средата на пътя, не в края му.","The work opens outwards: travel, unfamiliar people, new learning, and you rush at all of it at once. You believe in what you are doing, which is why you keep going until you drop. Learn to stop halfway along the road, not at the end of it."
"mars","6","jupiter","10","Хващате се за големите задачи, защото те се виждат отдалеч. Обещавате пред хора и после доказвате със собствените си ръце, дори когато сте болни. Никаква длъжност не си струва изгорено здраве, колкото и добре да звучи.","You reach for the big jobs, because those are visible from a distance. You promise in public and then prove it with your own hands, even when you are ill. No position is worth burnt-out health, however well it sounds."
"mars","6","jupiter","11","Правите за приятели повече, отколкото за себе си, и после ви е чудно защо сте изтощени. Групата разчита на вас и вие се съгласявате, преди да сте чули цялото условие. Помагането е хубаво, но не всеки ден и не на всички.","You do more for friends than for yourself and then wonder why you are exhausted. The group leans on you and you agree before you have heard the whole condition. Helping is good, but not every day and not for everyone."
"mars","6","jupiter","12","Работите усилено и незабелязано, и това ви устройва повече, отколкото признавате. Помагате тихо и не искате нищо, а после ви натежава, че никой не знае. Спете колкото трябва, защото тук това е половината лечение.","You work hard and unnoticed, and it suits you more than you admit. You help quietly and ask for nothing, then it weighs on you that nobody knows. Sleep as much as you need, because here that is half the cure."
"mars","6","saturn","1","Опъвате на инат и се спирате едва когато вече боли. Не се оплаквате, защото ви е неудобно да изглеждате слаби, и точно това ви струва скъпо. Тук всичко се решава от вас, включително кога да седнете.","You pull out of sheer stubbornness and stop only once it already hurts. You do not complain, because looking weak is uncomfortable, and that is exactly what costs you. Everything here is decided by you, including when to sit down."
"mars","6","saturn","2","Работите тежко и дълго за пари, които идват бавно, и не се отказвате. Стискате, за да има, и понякога стискате повече, отколкото е нужно. Не пестете от храна и от сън; там сметката излиза двойна.","You work hard and long for money that comes slowly, and you do not give up. You squeeze so there will be enough, and sometimes you squeeze more than necessary. Do not economise on food and sleep; that bill comes back doubled."
"mars","6","saturn","3","Задълженията идват всеки ден и вие ги влачите едно по едно, без да ги обичате. Отговаряте кратко и хората понякога го вземат за грубост. Едно ясно изречение навреме ви спестява седмица мълчаливо напрежение.","The duties come every day and you drag them through one by one, without loving them. You answer briefly and people sometimes take it for rudeness. One clear sentence on time saves you a week of silent tension."
"mars","6","saturn","4","Носите къщата на гърба си и никой не пита дали ви е тежко. Работите бързо навън и после пак работите вкъщи, докато не остане нищо за вас. Кажете на своите какво вече не можете; това не е предаване.","You carry the house on your back and nobody asks whether it is heavy. You work fast outside and then work again at home until nothing is left for you. Tell your family what you can no longer do; that is not surrender."
"mars","6","saturn","5","Дори играта ви е задължение: тренирате по график и се сърдите, когато пропуснете. Децата и удоволствията влизат в списъка, вместо да го разчупват. Позволете си един безполезен час; той връща повече, отколкото струва.","Even play is a duty for you: you train to a schedule and resent a missed session. Children and pleasures go onto the list instead of breaking it up. Allow yourself one useless hour; it gives back more than it costs."
"mars","6","saturn","6","Издържате там, където други се отказват, и това ви е и силата, и капанът. Вършите бързо, но не спирате, и годините се събират в раменете и в кръста. Никой няма да ви даде разрешение да си починете; дайте си го сами.","You endure where others quit, and that is both your strength and your trap. You work fast and never stop, and the years collect in your shoulders and your lower back. Nobody will give you permission to rest; give it to yourself."
"mars","6","saturn","7","Работата ви е вързана с уговорка и някой отсреща държи сроковете. Дърпате бързо, а другият бави, и оттам идва цялото ви раздразнение. Напишете ясно кой какво носи и караницата пада наполовина.","Your work is tied to an agreement and somebody on the other side holds the deadlines. You pull fast while they stall, and that is where all your irritation comes from. Put down clearly who carries what and half the quarrel goes away."
"mars","6","saturn","8","Влизате в тежки задачи с чужди пари и с чужди страхове и издържате дълго на това. Не показвате напрежението, а то се събира на едно място в тялото. Ходете на преглед, преди да ви заболи, не след това.","You take on heavy work with other people's money and other people's fear, and you last at it a long time. You do not show the strain, and it collects in one place in the body. Get checked before it hurts, not afterwards."
"mars","6","saturn","9","Учите занаята бавно и докрай, а не набързо, и точно затова после не ви заменят лесно. Пътят и чуждото ви идват с бумаги, чакане и разрешения. Дръжте се за смисъла, иначе бързането ви изяжда без причина.","You learn the craft slowly and thoroughly rather than in a hurry, which is exactly why nobody replaces you easily later. Travel and foreign matters reach you with paperwork, waiting and permits. Hold on to the meaning, or the rushing eats you for nothing."
"mars","6","saturn","10","Изкачвате се със свършена работа и с години, не с чар. Началникът иска още, вие давате още и никой не казва „стига“. Пазете си кръста и съня, защото длъжността не ги връща.","You climb by finished work and by years, not by charm. The boss wants more, you give more, and nobody says enough. Look after your back and your sleep, because a title will not give them back."
"mars","6","saturn","11","В групата вие сте човекът, който наистина върши, и всички го знаят. Дърпате за хора, които няма да дърпат за вас, и после ви горчи. Изберете си малко приятели и много ясни граници.","In the group you are the one who actually does the work, and everybody knows it. You pull for people who will not pull for you, and afterwards it tastes bitter. Choose few friends and very clear limits."
"mars","6","saturn","12","Работите сами, тежко и без свидетели, и си мислите, че така е редно. Тежестта се събира вътре и излиза като безсъние, стегнати рамене или тих гняв. Не чакайте да се пречупите, за да поискате помощ.","You work alone, hard and without witnesses, and you think that is how it should be. The weight gathers inside and comes out as sleeplessness, tight shoulders or quiet anger. Do not wait until you break to ask for help."
