"planet","house","ruler","ruler_house","bg","en"
"moon","8","venus","2","Успокоявате се с нещо купено, меко и свое — не е слабост, а начин да си стъпите на краката. Чуждите пари ви идват по-леко, отколкото на другите, стига да идват с добро. Само не смесвайте обич със сметка.","You settle yourself with something bought, soft, yours — not weakness, just how you get your feet back. Other people's money comes to you more easily than to most, as long as it comes kindly. Just keep affection and accounts apart."
"moon","8","venus","3","Оправяте нещата с добра дума — казвате го мило и напрежението спада. Роднини и съседи ви търсят точно за неудобните разговори. Внимавайте да не изглаждате толкова, че истината да остане неказана.","You fix things with a kind word — you say it gently and the tension drops. Relatives and neighbours come to you precisely for the awkward conversations. Take care not to smooth so much that the truth never gets said."
"moon","8","venus","4","Всичко се урежда вкъщи, на масата, с ядене и мек тон. Държите се силно за своите и за нещата, останали от тях. Хубавата къща ви е нужна не за показ, а за да ви пусне напрежението.","It all gets arranged at home, at the table, over food and in a soft voice. You hold tight to your own people and to the things left behind by them. A pleasant house is not for show — it is what lets the tension out of you."
"moon","8","venus","5","Дълбокото ви идва през любов и през деца — там сте най-щастливи и там най-много ревнувате. Обичате да ви избират и се стягате, когато вниманието се раздели. Радостта тук е лек, не разсейване.","The deep part comes through love and through children — that is where you are happiest and where you are most jealous. You like being chosen and you tighten up when the attention gets divided. Pleasure here is medicine, not distraction."
"moon","8","venus","6","Оправяте се, като направите нещо приятно и полезно — ред, грижа, заети ръце. Напрежението ви минава през тялото, затова сън, храна и малко глезене не са лукс. Работете с хора, които са ви симпатични; иначе не издържате.","You come right by doing something both pleasant and useful — tidying, tending, hands busy. The strain runs through your body, so sleep, food and a little spoiling are not luxuries. Work with people you actually like; otherwise you do not last."
"moon","8","venus","7","Всичко се решава с онзи, с когото сте — и парите, и близостта, и границите. Влизате толкова навътре, че трудно различавате своето от неговото. Тук любезността не стига; трябва и уговорка.","Everything is decided with the person you are with — the money, the closeness, the limits. You go in so far that your own things blur into theirs. Politeness is not enough here; you need an actual agreement."
"moon","8","venus","8","Обичате дълбоко и никога наполовина — привързвате се, сливате се, малко се губите. Тежките неща често идват през хора, които сте пуснали много близо. И точно там намирате най-голямата си утеха.","You love all the way down, never halfway — you attach, you merge, you lose yourself a little. The heavy things often arrive through people you let very close. And that is exactly where your greatest comfort turns up too."
"moon","8","venus","9","Дълбокото ви се отваря далеч от дома — чужд град, чужд човек, друга вяра. Обичате свободно, когато никой отблизо не ви гледа. Едно пътуване ви лекува повече от дълъг разговор.","The deep part of you opens up away from home — a foreign city, a foreign person, another faith. You love freely when nobody nearby is watching. One journey heals you more than a long conversation does."
"moon","8","venus","10","Решава се пред хора — с кого сте, как изглежда, какво се говори. Умеете да поискате пари и подкрепа, без да сте груби, и това ви отваря врати. Пазете се да не подредите живота си само по чуждото мнение.","It is settled in public — who you are with, how it looks, what gets said. You can ask for money and backing without being rough about it, and that opens doors. Just be careful not to arrange your life around other people's opinion."
"moon","8","venus","11","Приятелите ви вадят от дълбокото и често с пари. Обичате да сте в кръг, но се привързвате по-силно, отколкото си признавате, и после боли. Дръжте няколко близки, а не много познати.","Friends are what pull you out, and often with money. You like being in a circle, though your attachments run deeper than you admit, and that stings later. Keep a few close people rather than many acquaintances."
"moon","8","venus","12","Обичате тихо и понякога скришом — казаното на глас ви се струва по-опасно от премълчаното. Утехата ви е в самотата, в музиката, в нещо красиво и лично. Не се крийте толкова, че никой да не разбере какво искате.","You love quietly and sometimes in secret — saying it out loud feels riskier than keeping it in. Your comfort is in solitude, in music, in something private and beautiful. Just do not hide so well that nobody learns what you want."
"moon","8","mars","1","Реагирате бързо и после мислите — особено когато става дума за ваше и не ваше. Не се плашите от разправия, дори да ви коства съня. Кажете го, преди да се е събрало за избухване.","You react fast and think afterwards, especially about what is yours and what is not. A fight does not frighten you, even when it costs you sleep. Say it before it builds up into an explosion."
"moon","8","mars","2","За пари се борите и не отстъпвате лесно — своето си взимате. Загубата ви ядосва повече, отколкото ви наранява, и това ви вдига на крака. Само не влизайте в разходи от нерви.","You fight for money and you do not give ground easily — what is yours, you take. A loss angers you more than it wounds you, and that is what gets you back on your feet. Just do not let temper start spending."
"moon","8","mars","3","Излиза през остри думи — казвате го рязко и после ви е неудобно. Разправия с брат, сестра или съсед може да тръгне за пари и да продължи години. Едно извинение навреме ви спестява цяла война.","It comes out of you as sharp words — you say it hard and feel awkward afterwards. A row with a sibling or a neighbour can start over money and run for years. One apology in time saves a whole war."
"moon","8","mars","4","Огнището ви е и бойно поле — там се решава кой какво получава. Държите на своите и се биете за тях, дори когато те се бият помежду си. Не оставяйте къщата да стане място, където се чака следващият скандал.","Your hearth is also a battlefield — that is where who gets what is decided. You stand by your own and you fight for them, even when they are fighting each other. Do not let the house become a place where the next row is always coming."
"moon","8","mars","5","Рискувате заради любов и заради деца — залагате, скачате, после броите. Ревността ви пламва бързо и изгаря вас, не другия. Дайте на този огън спорт или работа с ръце, иначе ще си намери разправия.","You take risks for love and for children — you stake, you leap, you count afterwards. Jealousy flares fast and burns you rather than the other person. Give that fire sport or work with your hands, or it will find itself a quarrel."
"moon","8","mars","6","Изкарвате напрежението с работа, докато тялото не каже стоп. Тук се решава ежедневно — с направено, с оправено, понякога с лечение или операция. Спрете преди умората, не след нея.","You burn the tension off in work until your body says stop. This gets settled daily — something done, something fixed, sometimes a treatment or an operation. Learn to stop before the exhaustion, not after it."
"moon","8","mars","7","Другият човек ви е и опора, и предизвикателство — за пари, за близост, за кой докъде. Скандалите ви са силни, а сдобряванията още по-силни. Съд или ясна уговорка тук спестява много кръв.","The other person is both your support and your challenge — over money, over closeness, over who goes how far. Your rows are strong and your reconciliations stronger. A court or a clear agreement saves a lot of blood here."
"moon","8","mars","8","Влизате право в това, от което другите се дърпат — тежката тема, дългът, загубата. Борите се и излизате по-твърди, макар всеки път да ви струва. Не си търсете нарочно битка само за да се усетите жив.","You walk straight into what others back away from — the hard subject, the debt, the loss. You fight and you come out tougher, though it costs you every time. Do not go looking for a battle just to feel alive."
"moon","8","mars","9","Биете се за правото си там, където има закон, институция или граница. Далечен път или чужда държава ви носи и разходите, и решението. Вярата ви е бойна: щом сте решили какво е честно, не отстъпвате.","You fight for what is yours where there is a law, an institution or a border involved. A long journey or a foreign country brings both the expense and the resolution. Your convictions are combative: once you decide what is fair, you do not move."
"moon","8","mars","10","Решава се навън, пред хора — с началник, с институция, с открита битка за име. Не се боите да настъпите някого, но плащате за това публично. Изберете си войните; не всяка си заслужава името ви.","It gets settled out in the open — with a boss, an institution, a visible fight over your name. You do not mind stepping on someone, and you pay for it in public. Pick your wars; not every one is worth your reputation."
"moon","8","mars","11","Приятели ви вкарват и приятели ви изкарват — от заем, от риск, от обща каша. Пламвате бързо, когато някой от кръга ви подведе, и трудно го връщате обратно. Общите пари с приятели искат ясни правила.","Friends get you into it and friends get you out — a loan, a risk, a shared mess. You flare up fast when someone in the circle lets you down and you rarely take them back. Shared money with friends needs plain rules."
"moon","8","mars","12","Гневът ви живее скрито и излиза, когато никой не го чака. Борите се сам, нощем, наум, и това изморява повече от истинска битка. Изкарайте го навън — с движение, с човек, с думи.","Your anger lives out of sight and surfaces when nobody expects it. You fight alone, at night, in your head, and that tires you more than a real battle would. Get it out — through movement, through a person, through words."
"moon","8","jupiter","1","Тежкото ви идва наведнъж и голямо, но обикновено излизате с повече, отколкото сте влезли. Хората ви вярват и ви поверяват свои неща — пари, тайни, решения. Внимавайте да не поемете повече, отколкото можете да носите.","The heavy things arrive all at once and large, and you tend to come out with more than you went in with. People trust you and hand you their own affairs — money, secrets, decisions. Just watch that you do not take on more than you can carry."
"moon","8","jupiter","2","Своите пари ви растат, но и разходите ви са широки. Чуждото идва щедро — помощ, наследство, дял — и се харчи по-леко, отколкото трябва. Оставете нещо настрана, докато е обилно.","Your own money grows, and so does your spending. What comes from others comes generously — help, an inheritance, a share — and it goes out more easily than it should. Put something aside while it is plentiful."
"moon","8","jupiter","3","Разбирате тежкото, като го обясните на някого, и ставате добри в това. Роднина или съсед ви носи и възможността, и празното обещание. Учете се да казвате по-малко и да обещавате още по-малко.","You understand the hard things by explaining them to someone, and you get good at it. A relative or a neighbour brings you both the opportunity and the empty promise. Learn to say less and to promise even less."
"moon","8","jupiter","4","Всичко се решава в рода — там е и подкрепата, и наследството, и голямата дума. Домът ви е широк за гости и за чужди грижи. Пазете се да не носите семейството на ръце цял живот.","It is all decided within the family — that is where the backing, the inheritance and the big word all sit. Your home is wide open to guests and to other people's troubles. Take care not to carry your relatives on your back for life."
"moon","8","jupiter","5","Пускате се смело заради любов, дете или късмет, и обикновено ви се отваря. Печелите там, където другите не смеят да заложат. Само не мислете, че всеки път ще ви размине.","You go in boldly for love, for a child, for a piece of luck, and it usually opens up for you. You win where others do not dare to stake anything. Just do not assume it will keep going your way."
"moon","8","jupiter","6","Оправяте се с тежкото чрез работа и грижа за други — там ви е дадено най-много. Тялото ви иска мярка: сън, храна, малко по-малко от всичко. Един добър съветник или лекар решава повече от година тревога.","You get through the heavy things by working and by looking after other people — that is where you are strongest. Your body asks for moderation: sleep, food, a little less of everything. One good adviser or doctor settles more than a year of worrying."
"moon","8","jupiter","7","Другият човек ви носи повече, отколкото очаквате — пари, връзки, вяра. Брак или съдружие тук отваря сметки, които не сте водили сами. Избирайте внимателно; печалбата и загубата са еднакво големи.","The other person brings you more than you expect — money, contacts, confidence. A marriage or a partnership opens accounts here that were never yours alone. Choose carefully: the gain and the loss are the same size."
"moon","8","jupiter","8","Дадено ви е да минете през тежко и да излезете по-богат — с пари, с разбиране или и с двете. Хората ви оставят и поверяват своето, защото ви вярват. Само не се разпъвайте да носите чуждото до безкрай.","You are built to pass through something heavy and come out richer — in money, in understanding, or both. People leave things to you and entrust you with theirs, because they trust you. Just do not stretch yourself carrying other people's weight forever."
"moon","8","jupiter","9","Голямата развръзка идва отдалеч — от чужбина, от съд, от учител, от вяра. Разбирате загубата по-широко от повечето хора и точно това ви държи. Пътувайте, когато ви натежи; вкъщи не се решава.","The big resolution comes from far away — from abroad, from a court, from a teacher, from faith. You understand loss more widely than most people do, and that is what holds you up. Travel when it gets heavy; it does not get settled at home."
"moon","8","jupiter","10","Решава се високо — с човек с тежест, с институция, с име. Печелите доверие точно там, където се говори за пари и за загуба. Пазете думата си; тук се помни дълго.","It is settled high up — with someone who carries weight, with an institution, with a name. You earn trust exactly where money and loss are being discussed. Keep your word; it is remembered a long time here."
"moon","8","jupiter","11","Кръгът ви е и банката ви — приятели помагат щедро, когато ви е трудно. Влизате в общи пари с широко сърце и понякога прекалено бързо. Голямата надежда тук иска и малко сметка.","Your circle is also your bank — friends help generously when you are struggling. You go into shared money with an open heart, sometimes too fast. A big hope here still needs a little arithmetic."
"moon","8","jupiter","12","Помощта ви идва отнякъде, откъдето не сте я чакали, и често без свидетели. Давате повече, отколкото се вижда, и не го разказвате. Вярата ви върши работа точно когато нищо друго не помага.","Help reaches you from somewhere you were not watching, and usually with no witnesses. You give more than anyone sees and you do not talk about it. Your faith does the work exactly when nothing else will."
"moon","8","saturn","1","Носите тежестта сам и отрано — свикнали сте да не молите. Държите се, стискате зъби и не показвате колко ви струва. Дайте си време; тук нищо не става бързо, но каквото стане, остава.","You carry the weight alone and you started early — asking is not in your habits. You hold on, grit your teeth and never show the cost. Give it time; nothing here happens fast, but what does happen stays."
"moon","8","saturn","2","Спокойни сте само когато има настрана — иначе не спите. Дълговете, вашите или чуждите, се изплащат бавно и до стотинка. Учете се да пестите без страх, а не от страх.","You are only calm when there is something set aside — otherwise you do not sleep. Debts, yours or someone else's, get paid off slowly and to the last coin. Learn to save without fear rather than out of it."
"moon","8","saturn","3","Трудното е да го кажете, затова го носите наум. Мълчание с брат, сестра или съсед може да продължи години за нещо, което се урежда с един разговор. Кажете го сухо и просто; и това стига.","Saying it is the hard part, so you keep it in your head. A silence with a sibling or a neighbour can last years over something one conversation would settle. Say it plainly and drily; that is enough."
"moon","8","saturn","4","Всичко се решава в къщата и рядко леко — имот, дълг, кой е останал да се грижи. Носите от малък неща, които не са ваши, и не се оплаквате. Отделете чуждата тежест от своята, докато има време.","It is all decided at home and rarely gently — property, debt, who was left to do the caring. You have been carrying things that were never yours since you were small, and you do not complain. Separate their weight from yours while there is still time."
"moon","8","saturn","5","Пазите се да не рискувате и понякога пропускате точно това, което ви е нужно. Заради дете или заради любов сте готови да носите дълго и мълчаливо. Радостта тук иска работа, но не е забранена.","You guard yourself against risk and sometimes miss the very thing you need. For a child or for a love you will carry a long time without saying a word. Pleasure here has to be worked for, but it is not forbidden."
"moon","8","saturn","6","Държи се с ред и с търпение — малко всеки ден, години наред. Тревогата ви влиза в кости, стомах и сън, затова не я оставяйте без изход. Един лекар навреме струва повече от цялото стискане на зъби.","It holds together through order and patience — a little every day, for years. The worry gets into your bones, your stomach, your sleep, so do not leave it without an outlet. A doctor in good time is worth more than all the gritting of teeth."
"moon","8","saturn","7","Другият човек внася правилата — какво се дължи, докъде се стига, кой отговаря. Понякога е по-възрастен, по-твърд или просто по-студен от вас. Ясната договорка тук не е недоверие, а спокойствие.","The other person brings the rules — what is owed, how far it goes, who answers for it. Sometimes they are older, harder, or simply cooler than you. A clear agreement here is not mistrust, it is peace of mind."
"moon","8","saturn","8","Учите се на тежкото по трудния начин и никой не ви бърза. Страхът от загуба ви е стар познат и го носите тихо. Бавно е, но каквото си изградите тук, не се разпада.","You learn the heavy lessons the hard way and nobody hurries you. The fear of losing is an old acquaintance and you carry it quietly. It is slow, but what you build here does not come apart."
"moon","8","saturn","9","Развръзката идва бавно и отдалеч — съд, институция, чужда държава, дълга процедура. Вярата ви е строга: държите на доказаното. Не се отказвайте само защото се бави.","The resolution comes slowly and from a distance — a court, an institution, a foreign country, a long procedure. Your beliefs are strict: you hold to what has been proved. Do not give up just because it is taking its time."
"moon","8","saturn","10","Решава се в работата, пред началник и с години служба. Носите отговорност, която друг би отказал, и това ви прави тежък човек в добрия смисъл. Само не оставяйте името си да ви изяде живота.","It gets settled at work, in front of a boss, over years of service. You take on responsibility someone else would refuse, and it makes you weighty in the good sense. Just do not let your reputation eat your life."
"moon","8","saturn","11","Кръгът ви е малък и подбран, и точно там се решават общите пари. Приятелите ви са по-често задължение, отколкото компания. Един стар приятел тук струва колкото двайсет познати.","Your circle is small and chosen, and that is exactly where shared money gets decided. Your friends are more often an obligation than company. One old friend here is worth twenty acquaintances."
"moon","8","saturn","12","Страхът ви работи насаме и рядко го изричате. Носите чужди дългове и чужди тайни, а никой не знае колко тежат. Кажете го поне на един човек; носено само наум, това не свършва.","Your fear works away in private and you rarely put it into words. You carry other people's debts and other people's secrets, and nobody knows what they weigh. Tell at least one person; kept only in your head, this does not end."
