"planet","house","ruler","ruler_house","bg","en"
"pluto","2","sun","11","Влиза ви през хора, които ви държат сметка за думата. Един кръг ви е носил години. Връщайте, преди да са поискали.","It comes in through people who hold you to your word. One circle has carried you for years. Give back before you are asked."
"pluto","2","sun","12","Изкарвате нещо, за което не разказвате, и то е добра част от дохода ви. Никой не пита откъде. Само гледайте да е чисто.","You earn something you never mention, and it is a good part of your income. Nobody asks where from. Just make sure it is clean."
"pluto","2","moon","1","Спокойни сте само когато има запас, и цифрата няма значение. Страхът е стар. Кажете си колко е достатъчно и спрете дотам.","You are calm only when there is a reserve, and the figure itself is not the point. The fear is old. Decide how much is enough and stop there."
"pluto","2","moon","2","Тук сигурността е самата тема и вие я усещате с тялото си. Празната сметка ви разболява. Не оставяйте нула, дори временно.","Here security is the subject itself and you feel it in your body. An empty account makes you unwell. Never leave it at zero, even briefly."
"pluto","2","moon","3","Говорите за пари с усещане, не с числа, и после ви е неудобно. Свалете го на хартия. Ясният лист успокоява повече от разговор.","You talk money in feelings rather than figures, and afterwards it embarrasses you. Put it on paper. A clear sheet calms more than a conversation does."
"pluto","2","moon","4","Домът е вашият истински влог и вие бихте дали всичко за него. Другото е второстепенно. Само не оставяйте себе си без нищо.","The home is your real investment and you would give everything for it. The rest is secondary. Just do not leave yourself with nothing."
"pluto","2","moon","5","Харчите за деца или за удоволствие и после се укорявате. Двете не се изключват. Определете сума за радост и не я мърдайте.","You spend on children or on pleasure and then reproach yourself. The two are not exclusive. Set aside a sum for gladness and leave it alone."
"pluto","2","moon","6","Тревогата за пари минава в стомаха и в съня ви. Тялото ви държи сметката. Погледнете числата рано вечер, не късно.","The worry about money goes into your stomach and your sleep. Your body keeps the ledger. Look at the figures early in the evening rather than late."
"pluto","2","moon","7","Общият бюджет с човека до вас ви държи в напрежение. Не сте съгласни за какво е важно. Разделете една част и я оставете необсъждана.","The shared budget with the person beside you keeps you tense. You do not agree on what matters. Separate one part and leave it undiscussed."
"pluto","2","moon","8","Пазите нещо от чуждо наследство и се чувствате отговорен за него. Не е ваше и вие го знаете. Решете какво правите с него.","You keep something from somebody else's inheritance and feel responsible for it. It is not yours and you know that. Decide what you do with it."
"pluto","2","moon","9","Успокоявате се, като си представяте по-широк живот. Мечтата за друга страна ви държи. Направете сметка за нея — става по-възможна.","You calm yourself by imagining a wider life. The dream of another country holds you. Work out its cost — it becomes more possible."
"pluto","2","moon","10","Пред хора не искате да изглеждате притеснен за пари. Харчите, за да не се вижда. Тази цена е висока — намалете я.","In public you do not want to look worried about money. You spend so it will not show. That price is high — bring it down."
"pluto","2","moon","11","Помагате на приятели с пари и после мълчите за това. Никой не връща и вие не искате. Кажете веднъж, преди да сте се обидили.","You help friends with money and then say nothing about it. Nobody pays it back and you do not ask. Say it once, before you take offence."
"pluto","2","moon","12","Пестите скрито и това ви е тайна утеха. Никой не знае колко има. Кажете на един човек, за да не се загуби.","You save in secret and it is a private comfort. Nobody knows how much there is. Tell one person, so it does not get lost."
"pluto","2","mercury","1","Смятате наум и виждате точно откъде изтича. Никой не може да ви заблуди с числа. Само не се крийте зад сметките.","You count in your head and see exactly where it leaks. Nobody can mislead you with figures. Just do not hide behind the arithmetic."
"pluto","2","mercury","2","Тук парите се държат в тайна и вие не давате достъп. Не казвате цифри дори на близките. Проверете дали това още помага.","Here the money is kept private and you grant no access. You will not give figures even to the people close to you. Check whether that still helps."
"pluto","2","mercury","3","Печелите, като разберете нещо, което другите не са прочели. Изгодата ви е в информацията. Плащайте си за нея честно.","You earn by learning something the others have not read. Your advantage is information. Pay for it honestly."
"pluto","2","mercury","4","Знаете точно кой в рода какво дължи и на кого. Тази сметка живее у вас от години. Закрийте я — за себе си.","You know exactly who in the family owes what and to whom. That ledger has lived in you for years. Close it — for your own sake."
"pluto","2","mercury","5","Изкарвате от нещо, което ви е забавно, и хората не вярват, че е работа. Изгодата ви е в остроумието. Искайте истинска цена.","You earn from something that amuses you, and people do not believe it is work. Your advantage is wit. Ask a real price."
"pluto","2","mercury","6","Работите с числа и подробности, които биха приспали друг. Тук вниманието е парите. Проверявайте два пъти, не пет.","You work with figures and details that would put somebody else to sleep. Here the attention is the money. Check twice rather than five times."
"pluto","2","mercury","7","Договорът ви е приходът и вие го знаете. Пишете всичко и без свидетели няма. Не подписвайте от учтивост.","The contract is your income and you know it. Put everything in writing and do nothing without witnesses. Never sign out of politeness."
"pluto","2","mercury","8","Разбирате от заеми, дялове и чужди пари по-добре от повечето. Хората ви питат и после ви използват. Взимайте за съвета си.","You understand loans, shares and other people's money better than most. People ask you and then use you. Charge for the advice."
"pluto","2","mercury","9","Печелите от разстояние — от чужд език, друг пазар, нещо изучено. Тук границата е изгода. Не се затваряйте в едно място.","You earn at a distance — from another language, another market, something studied. Here the border is the advantage. Do not shut yourself into one place."
"pluto","2","mercury","10","Плащат ви за преценка и вие носите отговорност за нея. Една грешна дума струва. Мълчете, докато не сте сигурен.","You are paid for judgement and you carry the responsibility for it. One wrong word costs. Stay silent until you know."
"pluto","2","mercury","11","Идеи в кръга ви се превръщат в пари, ако някой ги задвижи. Обикновено този някой сте вие. Договорете дела си предварително.","Ideas in your circle turn into money if somebody moves them. Usually that somebody is you. Agree your share in advance."
"pluto","2","mercury","12","Мислите за пари, докато другите спят, и там намирате изхода. Никой не вижда тази работа. Записвайте сметките, не ги пазете наум.","You think about money while others sleep, and that is where you find the way out. Nobody sees that work. Write the sums down rather than keeping them in your head."
"pluto","2","venus","1","Харесва ви да имате хубави неща и не се извинявате за това. Вкусът ви струва пари. Определете сума и я спазвайте.","You like owning beautiful things and you do not apologise for it. Your taste costs money. Set a sum and hold to it."
"pluto","2","venus","2","Тук притежанието е удоволствие и вие държите на своето. Даденото назаем ви боли. Не давайте това, което няма да ви върнат.","Here owning is a pleasure and you hold on to what is yours. Lending hurts you. Do not lend what will not come back."
"pluto","2","venus","3","Печелите с добра дума и с усет за какво искат хората. Говорите меко и получавате. Само не обещавайте, за да е приятно.","You earn with a kind word and a sense of what people want. You speak softly and get it. Just do not promise things to keep the moment pleasant."
"pluto","2","venus","4","Влагате в дома си повече, отколкото признавате. Красивото у вас не е показ. Само не се затваряйте в него.","You put more into your home than you admit. What is beautiful in it is not for show. Just do not shut yourself in there."
"pluto","2","venus","5","Харчите за удоволствие и после го наричате грешка. Не е грешка, ако е избрано. Изберете го предварително.","You spend on pleasure and afterwards call it a mistake. It is not a mistake if it was chosen. Choose it in advance."
"pluto","2","venus","6","Изкарвате от нещо, което правите хубаво и с ръце. Работата ви се вижда. Взимайте за качеството, не за часовете.","You earn from something you make well and by hand. Your work shows. Charge for the quality rather than the hours."
"pluto","2","venus","7","Пари влизат през човека до вас и това е удобно и неудобно наведнъж. Не искате да сте зависим. Дръжте своя сметка.","Money comes in through the person beside you, which is convenient and uncomfortable at once. You do not want to be dependent. Keep an account of your own."
"pluto","2","venus","8","Получавате нещо от близък, което си върви с очакване. Подаръкът не е чист. Изяснете какво се иска в замяна.","You receive something from somebody close that comes with an expectation. The gift is not clean. Get clear on what is wanted in return."
"pluto","2","venus","9","Обичате неща от далече и плащате за тях без пазарене. Красивото ви идва отвън. Само внимавайте с цената на пътя.","You love things from far away and pay for them without haggling. What is beautiful reaches you from outside. Just watch the cost of getting there."
"pluto","2","venus","10","Плащат ви и за това как изглеждате, докато го правите. Външното е част от стоката. Приемете го и го използвайте.","You are also paid for how you look while doing it. The surface is part of the goods. Accept that and use it."
"pluto","2","venus","11","Кръгът ви носи поръчки и вие не искате да говорите за пари с приятели. Точно там губите. Кажете цената спокойно.","Your circle brings you work and you do not want to talk money with friends. That is exactly where you lose. Say the price calmly."
"pluto","2","venus","12","Купувате нещо красиво, за което не казвате колко е било. Удоволствието е тайно. Позволете си го, но веднъж, не всяка седмица.","You buy something beautiful and never say what it cost. The pleasure is private. Allow it — once, not every week."
"pluto","2","mars","1","Взимате си своето и не чакате да ви го дадат. Борбата за пари ви е естествена. Само проверявайте кое си струва боя.","You take what is yours and do not wait to be handed it. Fighting for money comes naturally to you. Just check what is worth the fight."
"pluto","2","mars","2","Тук всичко се държи здраво и не се пуска. Дадете ли, искате го обратно. Решете предварително кое е подарък.","Here everything is held tightly and never released. Once you have given, you want it back. Decide in advance what is a gift."
"pluto","2","mars","3","Спорите за суми, които не си заслужават разговора. Печелите спора и губите деня. Оставете дребното.","You argue over sums not worth the conversation. You win the argument and lose the day. Let the small things go."
"pluto","2","mars","4","Биете се за имот или за наследство и това ви яде години. Правото може да е ваше. Цената също е ваша — пресметнете я.","You fight over a property or an inheritance and it eats years of your life. The right may be yours. So is the cost — work it out."
"pluto","2","mars","5","Залагате смело и понякога печелите много. Рискът ви привлича сам по себе си. Определете сума, която можете да загубите.","You stake boldly and sometimes win big. The risk attracts you in itself. Set a sum you can afford to lose."
"pluto","2","mars","6","Изкарвате с ръце и с темпо, и никой не работи като вас. Тялото плаща разликата. Спрете преди края на силата.","You earn with your hands and with pace, and nobody works the way you do. Your body pays the difference. Stop before the strength runs out."
"pluto","2","mars","7","Парите между вас и партньора са фронт. Всяко решение е преговор. Разделете сметките и напрежението пада.","The money between you and your partner is a front line. Every decision is a negotiation. Separate the accounts and the tension drops."
"pluto","2","mars","8","Влизате в чужди дългове и после се борите да излезете. Смелостта ви е скъпа. Не подписвайте за другиго.","You go into other people's debts and then fight your way out. Your courage is expensive. Do not sign for somebody else."
"pluto","2","mars","9","Печелите, като тръгнете надалеч, преди другите да са решили. Смелостта ви е предимство. Само вземете обратен билет.","You earn by setting off far away before the others have decided. Your boldness is the advantage. Just buy a return ticket."
"pluto","2","mars","10","Борите се публично за парите си и това ви струва име. Правотата не е достатъчна. Водете спора тихо.","You fight publicly for your money and it costs you your name. Being right is not enough. Have the argument quietly."
"pluto","2","mars","11","Заемате на приятели и после се карате за връщането. Всеки път се повтаря. Спрете да заемате — приятелството е по-скъпо.","You lend to friends and then quarrel about repayment. It repeats every time. Stop lending — the friendship costs more."
"pluto","2","mars","12","Борите се за пари тихо и никой не вижда колко ви е тежко. Гордостта ви пречи да кажете. Кажете на един човек.","You fight for money quietly and nobody sees how hard it is. Pride stops you saying so. Say it to one person."
"pluto","2","jupiter","1","Пари ви идват на едри порции и после дълга пауза. Средният месец не съществува. Разпределяйте едрото за паузата.","Money reaches you in large portions with a long pause afterwards. The average month does not exist. Spread the large one across the pause."
"pluto","2","jupiter","2","Тук доверието е капитал и вие го имате. Хората ви оставят своето. Не го приемайте леко.","Here trust is capital and you have it. People leave you what is theirs. Do not take that lightly."
"pluto","2","jupiter","3","Изкарвате, като обещаете голямо и после го изпълните. Досега сте успявали. Оставяйте си резерв в обещанието.","You earn by promising something large and then delivering it. So far you have managed. Leave yourself a margin in the promise."
"pluto","2","jupiter","4","Идва ви от рода повече, отколкото сте очаквали. Не се говори, но помага. Кажете благодарност, докато има на кого.","More reaches you from the family than you expected. It goes unmentioned and it helps. Say thank you while there is somebody to say it to."
"pluto","2","jupiter","5","Печелите от нещо, което ви носи радост, и това ви върви. Другите не разбират как. Не се обяснявайте.","You earn from something that gives you gladness and it works for you. Others do not see how. Do not explain."
"pluto","2","jupiter","6","Работите много и приходът идва след времето, не веднага. Търпението тук е техника. Не сменяйте посоката на шестия месец.","You work a lot and the income arrives after the time rather than at once. Patience here is a technique. Do not change direction in the sixth month."
"pluto","2","jupiter","7","Партньорът ви носи повече, отколкото сте смятали, и това не е случайно. Изборът ви е бил добър. Кажете го на глас.","Your partner brings more than you reckoned, and that is not chance. Your choice was good. Say so out loud."
"pluto","2","jupiter","8","Идват ви чужди пари — доверие, наследство, дял — и обикновено в тежък момент. Вие ги превръщате в нещо живо. Само пазете границата.","Other people's money reaches you — trust, an inheritance, a share — and usually at a hard moment. You turn it into something alive. Just guard the boundary."
"pluto","2","jupiter","9","Изкарвате навън повече, отколкото тук, и това е ясно от години. Далечното ви плаща. Тръгвайте, вместо да чакате.","You earn more away than here, and that has been clear for years. The distant pays you. Set off instead of waiting."
"pluto","2","jupiter","10","Името ви вдига цената без допълнително усилие. Работили сте за това дълго. Взимайте, колкото струва.","Your name raises the price with no extra effort. You worked for that a long time. Charge what it is worth."
"pluto","2","jupiter","11","Кръгът ви ви подава възможности и вие връщате със същото. Тук взаимното е печалба. Не броите и правилно.","Your circle hands you opportunities and you return the same. Here the mutual is the profit. You keep no count, and rightly."
"pluto","2","jupiter","12","Помощ идва отникъде точно когато е нужна. Вярвате в това и досега е било вярно. Само не разчитайте на нея като на договор.","Help comes from nowhere exactly when it is needed. You believe in that and so far it has held. Just do not treat it as a contract."
"pluto","2","saturn","1","Всеки лев ви е минал през мисъл. Никой не ви е дал нищо даром. Позволете си едно нещо без сметка.","Every coin has passed through your thinking. Nobody gave you anything for free. Allow yourself one thing without an accounting."
"pluto","2","saturn","2","Тук се пази и се брои, и вие го правите по-строго от нужното. Страхът е по-стар от сметката. Проверете кое е реално днес.","Here things are kept and counted, and you do it more strictly than necessary. The fear is older than the ledger. Check what is real today."
"pluto","2","saturn","3","Говорите за пари неохотно и точно затова ви плащат по-малко. Мълчанието не е скромност, а загуба. Кажете числото.","You talk money reluctantly, which is exactly why you are paid less. The silence is not modesty but loss. Say the number."
"pluto","2","saturn","4","В рода парите са били проблем и вие го помните с тялото си. Оттам е строгостта. Оставете нещо от нея.","In the family money was a problem and your body remembers it. That is where the strictness comes from. Put some of it down."
"pluto","2","saturn","5","Отказвате си удоволствие и наричате това разум. Отчасти е страх. Отделете малка сума и я похарчете.","You refuse yourself pleasure and call it good sense. Partly it is fear. Set a small sum aside and spend it."
"pluto","2","saturn","6","Изкарвате с постоянство, което другите не издържат. Малко по малко става много. Само не забравяйте да спирате.","You earn through a steadiness others cannot sustain. Little by little becomes a lot. Just remember to stop as well."
"pluto","2","saturn","7","Задължение към човек ви е обвързало финансово за години. Изпълнявате го точно. Проверете дали още е нужно.","An obligation to somebody has tied you financially for years. You meet it exactly. Check whether it is still needed."
"pluto","2","saturn","8","Носите дълг, за когото никой не знае, и го изплащате по график. Никой не ви е чул да се оплачете. Кажете кога свършва.","You carry a debt nobody knows about and pay it off on schedule. Nobody has heard you complain. Say when it ends."
"pluto","2","saturn","9","Учили сте се на пари трудно и сам. Никой не ви е обяснил. Обяснете на един по-млад.","You learned about money the hard way and alone. Nobody explained it. Explain it to somebody younger."
"pluto","2","saturn","10","Плащат ви за надеждност и това идва бавно, но остава. Блясъкът не ви е стока. Дръжте линията.","You are paid for reliability, which comes slowly and stays. Shine is not your goods. Hold the line."
"pluto","2","saturn","11","Пестите настрана за нещо, което не обявявате. Целта е дълга. Кажете я на един човек, за да я държите.","You save aside for something you do not announce. The goal is a long one. Tell one person, to help you hold it."
"pluto","2","saturn","12","Дълга ви сметка стои тихо и вие я плащате без свидетел. Тежестта е стара и точна. Дайте си срок за края.","A long account sits quietly and you pay it with no witness. The weight is old and precise. Give yourself a date for the end."
